# SYNTHETIC. Per-block monthly cost in IDR. EPMS routes cost through m_cost_control_mapping but the EC export carries none of it. Structure sums to ~30M IDR/ha/yr.
division_code,block_code,month,harvest_idr,upkeep_idr,fertilizer_idr,transport_idr,overhead_idr,infrastructure_idr,km_to_mill
4,139,2025-11,15160833,11432153,17642902,1192265,12995000,5414583,9.1
4,140,2025-01,25430402,11855805,20767684,1498371,13960000,5816666,11.26
4,140,2025-02,13564883,13109690,20146757,1498371,13960000,5816666,11.26
4,140,2025-03,17377942,11682475,19061789,1498371,13960000,5816666,11.26
4,140,2025-04,14657759,12927546,18799066,1498371,13960000,5816666,11.26
4,140,2025-05,10402345,13143827,20577786,1498371,13960000,5816666,11.26
4,140,2025-06,16286666,11703387,18621104,1498371,13960000,5816666,11.26
4,140,2025-07,16286666,11802192,21120734,1498371,13960000,5816666,11.26
4,140,2025-08,16286666,13097813,18524029,1498371,13960000,5816666,11.26
4,140,2025-09,16286666,11978157,21341316,1498371,13960000,5816666,11.26
4,140,2025-10,16286666,12553550,19013529,1498371,13960000,5816666,11.26
4,140,2025-11,16286666,12658716,19566348,1498371,13960000,5816666,11.26
4,141,2025-01,23831600,12982278,22167952,1573207,14830000,6179166,11.09
4,141,2025-02,11783937,14085566,22161517,1573207,14830000,6179166,11.09
4,141,2025-03,15700055,12757358,23117494,1573207,14830000,6179166,11.09
4,141,2025-04,21977147,12877627,20377429,1573207,14830000,6179166,11.09
4,141,2025-05,13215591,13456094,19909249,1573207,14830000,6179166,11.09
4,141,2025-06,17301666,12685349,22015511,1573207,14830000,6179166,11.09
4,141,2025-07,17301666,13310874,20432972,1573207,14830000,6179166,11.09
4,141,2025-08,17301666,14089508,20502360,1573207,14830000,6179166,11.09
4,141,2025-09,17301666,12831672,21848145,1573207,14830000,6179166,11.09
4,141,2025-10,17301666,13087023,21923571,1573207,14830000,6179166,11.09
4,141,2025-11,17301666,13227768,20670376,1573207,14830000,6179166,11.09
4,142,2025-01,14405033,12044866,19953941,1350362,13050000,5437500,10.73
4,142,2025-02,12167638,12143309,19317495,1350362,13050000,5437500,10.73
4,142,2025-03,15902811,11223173,20255397,1350362,13050000,5437500,10.73
4,142,2025-04,21574587,11368945,20216490,1350362,13050000,5437500,10.73
4,142,2025-05,12074928,11235506,18792886,1350362,13050000,5437500,10.73
4,142,2025-06,15225000,11912899,18473438,1350362,13050000,5437500,10.73
4,142,2025-07,15225000,11966911,20229503,1350362,13050000,5437500,10.73
4,142,2025-08,15225000,11135796,18443545,1350362,13050000,5437500,10.73
4,142,2025-09,15225000,11323902,17438380,1350362,13050000,5437500,10.73
4,142,2025-10,15225000,12336399,17986957,1350362,13050000,5437500,10.73
4,142,2025-11,15225000,12124870,18141977,1350362,13050000,5437500,10.73
4,143,2025-01,17502893,12316056,19276476,1423663,13985000,5827083,10.5
4,143,2025-02,16886637,13042341,19040125,1423663,13985000,5827083,10.5
4,143,2025-03,19703807,12982732,19058234,1423663,13985000,5827083,10.5
4,143,2025-04,14869986,13034547,21429220,1423663,13985000,5827083,10.5
4,143,2025-05,12615841,12209381,20917047,1423663,13985000,5827083,10.5
4,143,2025-06,16315833,12230905,20066138,1423663,13985000,5827083,10.5
4,143,2025-07,16315833,11801575,20682798,1423663,13985000,5827083,10.5
4,143,2025-08,16315833,12961830,19294157,1423663,13985000,5827083,10.5
4,143,2025-09,16315833,13199709,21291465,1423663,13985000,5827083,10.5
4,143,2025-10,16315833,12639677,19448443,1423663,13985000,5827083,10.5
4,143,2025-11,16315833,13100990,18563298,1423663,13985000,5827083,10.5
4,144,2025-01,12599073,12095596,21557293,1276322,12780000,5325000,10.23
4,144,2025-02,8881702,12701466,21338814,1276322,12780000,5325000,10.23
4,144,2025-03,20549460,12413077,21111443,1276322,12780000,5325000,10.23
4,144,2025-04,19426093,12243462,18698698,1276322,12780000,5325000,10.23
4,144,2025-05,13093670,11613766,18971542,1276322,12780000,5325000,10.23
4,144,2025-06,14910000,12400317,19902144,1276322,12780000,5325000,10.23
4,144,2025-07,14910000,11944994,19213485,1276322,12780000,5325000,10.23
4,144,2025-08,14910000,11538124,20430846,1276322,12780000,5325000,10.23
4,144,2025-09,14910000,11719225,21163086,1276322,12780000,5325000,10.23
4,144,2025-10,14910000,11473004,21082776,1276322,12780000,5325000,10.23
4,144,2025-11,14910000,12473944,18896395,1276322,12780000,5325000,10.23
4,145,2025-01,16771290,17152490,30061681,1728545,17780000,7408333,9.86
4,145,2025-02,17209718,16109273,27428103,1728545,17780000,7408333,9.86
4,145,2025-03,23196821,16137186,26854294,1728545,17780000,7408333,9.86
4,145,2025-04,37548217,16654116,30580556,1728545,17780000,7408333,9.86
4,145,2025-05,8990618,17005965,27424458,1728545,17780000,7408333,9.86
4,145,2025-06,20743333,16816395,29935074,1728545,17780000,7408333,9.86
4,145,2025-07,20743333,15981093,26978326,1728545,17780000,7408333,9.86
4,145,2025-08,20743333,16592032,29648375,1728545,17780000,7408333,9.86
4,145,2025-09,20743333,16864047,29850646,1728545,17780000,7408333,9.86
4,145,2025-10,20743333,16246257,28338492,1728545,17780000,7408333,9.86
4,145,2025-11,20743333,17391461,29443771,1728545,17780000,7408333,9.86
4,146,2025-01,12827038,12544375,20599893,1365891,14295000,5956250,9.63
4,146,2025-02,14145426,12464246,22150724,1365891,14295000,5956250,9.63
4,146,2025-03,17113401,13569299,19446104,1365891,14295000,5956250,9.63
4,146,2025-04,26495964,12339106,21023698,1365891,14295000,5956250,9.63
4,146,2025-05,12805670,12264269,19787003,1365891,14295000,5956250,9.63
4,146,2025-06,16677500,12838000,22037581,1365891,14295000,5956250,9.63
4,146,2025-07,16677500,13428576,21982289,1365891,14295000,5956250,9.63
4,146,2025-08,16677500,13061158,20904932,1365891,14295000,5956250,9.63
4,146,2025-09,16677500,12909116,19891862,1365891,14295000,5956250,9.63
4,146,2025-10,16677500,13032981,22033282,1365891,14295000,5956250,9.63
4,146,2025-11,16677500,13254754,20434666,1365891,14295000,5956250,9.63
4,147,2025-01,11184296,11970466,18829183,1474432,13245000,5518749,11.81
4,147,2025-02,14060536,12472882,21786384,1474432,13245000,5518749,11.81
4,147,2025-03,18654259,11590515,18689885,1474432,13245000,5518749,11.81
4,147,2025-04,19570089,11971956,21335656,1474432,13245000,5518749,11.81
4,147,2025-05,13793317,12907197,21216532,1474432,13245000,5518749,11.81
4,147,2025-06,15452500,12526175,20105093,1474432,13245000,5518749,11.81
4,147,2025-07,15452500,11826635,19150135,1474432,13245000,5518749,11.81
4,147,2025-08,15452500,11982627,20082176,1474432,13245000,5518749,11.81
4,147,2025-09,15452500,12251084,20016475,1474432,13245000,5518749,11.81
4,147,2025-10,15452500,12793756,21102296,1474432,13245000,5518749,11.81
4,147,2025-11,15452500,12850412,18993945,1474432,13245000,5518749,11.81
4,148,2025-01,16971397,15360436,26417503,1801249,16425000,6843750,11.58
4,148,2025-02,21785500,15135840,24985506,1801249,16425000,6843750,11.58
4,148,2025-03,28617295,14858085,26386976,1801249,16425000,6843750,11.58
4,148,2025-04,18152259,14263534,25529693,1801249,16425000,6843750,11.58
4,148,2025-05,10286047,15012559,25234488,1801249,16425000,6843750,11.58
4,148,2025-06,19162500,15500129,26779664,1801249,16425000,6843750,11.58
4,148,2025-07,19162500,15057033,23243459,1801249,16425000,6843750,11.58
4,148,2025-08,19162500,14299147,23298991,1801249,16425000,6843750,11.58
4,148,2025-09,19162500,15602191,26227589,1801249,16425000,6843750,11.58
4,148,2025-10,19162500,15899200,26171459,1801249,16425000,6843750,11.58
4,148,2025-11,19162500,14918172,23792659,1801249,16425000,6843750,11.58
4,149,2025-01,13850018,12208064,20807454,1392001,13050000,5437500,11.17
4,149,2025-02,15912926,12037811,20491371,1392001,13050000,5437500,11.17
4,149,2025-03,20197762,11318319,20199203,1392001,13050000,5437500,11.17
4,149,2025-04,11399362,11190261,18475294,1392001,13050000,5437500,11.17
4,149,2025-05,14764930,12137218,19159542,1392001,13050000,5437500,11.17
4,149,2025-06,15225000,11340844,18545083,1392001,13050000,5437500,11.17
4,149,2025-07,15225000,11553009,18006811,1392001,13050000,5437500,11.17
4,149,2025-08,15225000,11669091,18044075,1392001,13050000,5437500,11.17
4,149,2025-09,15225000,11614133,18835039,1392001,13050000,5437500,11.17
4,149,2025-10,15225000,11412472,20334063,1392001,13050000,5437500,11.17
4,149,2025-11,15225000,11745010,19053095,1392001,13050000,5437500,11.17
4,150,2025-01,23257514,13878724,22901718,1639214,15530000,6470833,11.01
4,150,2025-02,23000728,14639219,23119645,1639214,15530000,6470833,11.01
4,150,2025-03,13076687,13359146,23915009,1639214,15530000,6470833,11.01
4,150,2025-04,10862713,13377797,23185721,1639214,15530000,6470833,11.01
4,150,2025-05,20394022,14759097,24493149,1639214,15530000,6470833,11.01
4,150,2025-06,18118333,14105361,21609995,1639214,15530000,6470833,11.01
4,150,2025-07,18118333,13299218,24551452,1639214,15530000,6470833,11.01
4,150,2025-08,18118333,13350655,23647774,1639214,15530000,6470833,11.01
4,150,2025-09,18118333,14226161,21456701,1639214,15530000,6470833,11.01
4,150,2025-10,18118333,13993343,24328149,1639214,15530000,6470833,11.01
4,150,2025-11,18118333,13958631,21307638,1639214,15530000,6470833,11.01
4,151,2025-01,24042299,13597639,22439481,1560287,15095000,6289583,10.71
4,151,2025-02,13206554,14417868,23484966,1560287,15095000,6289583,10.71
4,151,2025-03,21216168,14204941,24200948,1560287,15095000,6289583,10.71
4,151,2025-04,16111189,14338686,24182270,1560287,15095000,6289583,10.71
4,151,2025-05,13477953,13095310,22773381,1560287,15095000,6289583,10.71
4,151,2025-06,17610833,13080593,24420477,1560287,15095000,6289583,10.71
4,151,2025-07,17610833,14648468,21536449,1560287,15095000,6289583,10.71
4,151,2025-08,17610833,13202330,22854914,1560287,15095000,6289583,10.71
4,151,2025-09,17610833,13152550,21636659,1560287,15095000,6289583,10.71
4,151,2025-10,17610833,13807515,21286227,1560287,15095000,6289583,10.71
4,151,2025-11,17610833,14379308,22524759,1560287,15095000,6289583,10.71
4,152,2025-01,22638176,13218726,19735660,1534705,15190000,6329166,10.39
4,152,2025-02,8962945,13769049,20205981,1534705,15190000,6329166,10.39
4,152,2025-03,24235404,13947667,20341395,1534705,15190000,6329166,10.39
4,152,2025-04,19986592,13724635,20629284,1534705,15190000,6329166,10.39
4,152,2025-05,12785214,13835542,20189273,1534705,15190000,6329166,10.39
4,152,2025-06,17721666,13367701,22473263,1534705,15190000,6329166,10.39
4,152,2025-07,17721666,13742443,19493033,1534705,15190000,6329166,10.39
4,152,2025-08,17721666,12609485,22513642,1534705,15190000,6329166,10.39
4,152,2025-09,17721666,13139427,21008809,1534705,15190000,6329166,10.39
4,152,2025-10,17721666,13472871,22541384,1534705,15190000,6329166,10.39
4,152,2025-11,17721666,13892734,21235028,1534705,15190000,6329166,10.39
4,153,2025-01,27192162,16375662,26069514,1709632,17114999,7131249,10.23
4,153,2025-02,6267322,15720885,24016811,1709632,17114999,7131249,10.23
4,153,2025-03,33312931,15592672,24946560,1709632,17114999,7131249,10.23
4,153,2025-04,26019733,16249670,27374497,1709632,17114999,7131249,10.23
4,153,2025-05,7045349,14707859,25245398,1709632,17114999,7131249,10.23
4,153,2025-06,19967499,15769065,25218292,1709632,17114999,7131249,10.23
4,153,2025-07,19967499,15385302,24073968,1709632,17114999,7131249,10.23
4,153,2025-08,19967499,15246054,26170345,1709632,17114999,7131249,10.23
4,153,2025-09,19967499,16222860,23574502,1709632,17114999,7131249,10.23
4,153,2025-10,19967499,15771176,23819190,1709632,17114999,7131249,10.23
4,153,2025-11,19967499,14860442,24077932,1709632,17114999,7131249,10.23
4,154,2025-01,1613227,901035,1501356,115666,1020000,425000,12.1
4,154,2025-02,1469538,902517,1467745,115666,1020000,425000,12.1
4,154,2025-03,1486955,864989,1512109,115666,1020000,425000,12.1
4,154,2025-04,550804,875458,1495003,115666,1020000,425000,12.1
4,154,2025-05,829473,866315,1552656,115666,1020000,425000,12.1
4,154,2025-06,1190000,902398,1437361,115666,1020000,425000,12.1
4,154,2025-07,1190000,890627,1493111,115666,1020000,425000,12.1
4,154,2025-08,1190000,919075,1568149,115666,1020000,425000,12.1
4,154,2025-09,1190000,863118,1566480,115666,1020000,425000,12.1
4,154,2025-10,1190000,920371,1381847,115666,1020000,425000,12.1
4,154,2025-11,1190000,959164,1485595,115666,1020000,425000,12.1
4,155,2025-01,8481939,4987353,8495894,664695,5900000,2458333,12.0
4,155,2025-02,3081336,5403954,7720038,664695,5900000,2458333,12.0
4,155,2025-03,7262280,4813496,8059628,664695,5900000,2458333,12.0
4,155,2025-04,5807736,5329753,8361842,664695,5900000,2458333,12.0
4,155,2025-05,9783373,4854437,8176072,664695,5900000,2458333,12.0
4,155,2025-06,6883333,4931879,7396459,664695,5900000,2458333,12.0
4,155,2025-07,6883333,5015775,7346035,664695,5900000,2458333,12.0
4,155,2025-08,6883333,5273589,8157542,664695,5900000,2458333,12.0
4,155,2025-09,6883333,5213539,8556301,664695,5900000,2458333,12.0
4,155,2025-10,6883333,5418715,7989204,664695,5900000,2458333,12.0
4,155,2025-11,6883333,5125753,7398966,664695,5900000,2458333,12.0
4,156,2025-01,7792851,9561271,16701911,1225774,10955000,4564583,11.89
4,156,2025-02,13190225,10270887,16458097,1225774,10955000,4564583,11.89
4,156,2025-03,15432354,9888977,17717617,1225774,10955000,4564583,11.89
4,156,2025-04,13884936,9704096,16229253,1225774,10955000,4564583,11.89
4,156,2025-05,13603799,9570299,16964178,1225774,10955000,4564583,11.89
4,156,2025-06,12780833,9640509,16750543,1225774,10955000,4564583,11.89
4,156,2025-07,12780833,10377464,16852420,1225774,10955000,4564583,11.89
4,156,2025-08,12780833,10223066,18015257,1225774,10955000,4564583,11.89
4,156,2025-09,12780833,10251000,17381141,1225774,10955000,4564583,11.89
4,156,2025-10,12780833,9789297,17185241,1225774,10955000,4564583,11.89
4,156,2025-11,12780833,10465771,15644685,1225774,10955000,4564583,11.89
4,157,2025-01,22209731,16614625,25816811,1849352,16695000,6956250,11.74
4,157,2025-02,14557174,15826942,24903455,1849352,16695000,6956250,11.74
4,157,2025-03,20826799,16618954,24751611,1849352,16695000,6956250,11.74
4,157,2025-04,21373948,16395311,26404458,1849352,16695000,6956250,11.74
4,157,2025-05,18419845,16232394,26370190,1849352,16695000,6956250,11.74
4,157,2025-06,19477500,15633538,24550274,1849352,16695000,6956250,11.74
4,157,2025-07,19477500,15728580,24601928,1849352,16695000,6956250,11.74
4,157,2025-08,19477500,14892666,26155628,1849352,16695000,6956250,11.74
4,157,2025-09,19477500,15441240,25484640,1849352,16695000,6956250,11.74
4,157,2025-10,19477500,16173668,26524647,1849352,16695000,6956250,11.74
4,157,2025-11,19477500,16545852,25909553,1849352,16695000,6956250,11.74
4,158,2025-01,17909783,16386296,28062194,1762502,16220000,6758333,11.45
4,158,2025-02,24990464,16163940,28316145,1762502,16220000,6758333,11.45
4,158,2025-03,15746324,14738728,28807884,1762502,16220000,6758333,11.45
4,158,2025-04,16596360,15245287,27931644,1762502,16220000,6758333,11.45
4,158,2025-05,19373734,15513609,28680801,1762502,16220000,6758333,11.45
4,158,2025-06,18923333,14743545,28047298,1762502,16220000,6758333,11.45
4,158,2025-07,18923333,14897946,26655046,1762502,16220000,6758333,11.45
4,158,2025-08,18923333,15155706,26778602,1762502,16220000,6758333,11.45
4,158,2025-09,18923333,16443013,28465157,1762502,16220000,6758333,11.45
4,158,2025-10,18923333,14735397,28371984,1762502,16220000,6758333,11.45
4,158,2025-11,18923333,15910446,28613023,1762502,16220000,6758333,11.45
4,159,2025-01,13883136,11139248,19675957,1417290,13320000,5550000,11.13
4,159,2025-02,17237764,12254965,19424811,1417290,13320000,5550000,11.13
4,159,2025-03,11629974,12003119,18557463,1417290,13320000,5550000,11.13
4,159,2025-04,22565703,12235500,19891405,1417290,13320000,5550000,11.13
4,159,2025-05,12383420,11749578,17678390,1417290,13320000,5550000,11.13
4,159,2025-06,15540000,11773906,17149977,1417290,13320000,5550000,11.13
4,159,2025-07,15540000,11295929,19449688,1417290,13320000,5550000,11.13
4,159,2025-08,15540000,11540039,19124456,1417290,13320000,5550000,11.13
4,159,2025-09,15540000,12338875,18293201,1417290,13320000,5550000,11.13
4,159,2025-10,15540000,11354586,19334121,1417290,13320000,5550000,11.13
4,159,2025-11,15540000,11104481,18169112,1417290,13320000,5550000,11.13
4,160,2025-01,19538152,15272140,26335018,1773879,16940000,7058333,10.9
4,160,2025-02,14232242,16222913,27782678,1773879,16940000,7058333,10.9
4,160,2025-03,30655617,15074154,27138826,1773879,16940000,7058333,10.9
4,160,2025-04,18872947,16216054,26955406,1773879,16940000,7058333,10.9
4,160,2025-05,15517706,16179362,26149646,1773879,16940000,7058333,10.9
4,160,2025-06,19763333,14833617,24662231,1773879,16940000,7058333,10.9
4,160,2025-07,19763333,16035455,24907562,1773879,16940000,7058333,10.9
4,160,2025-08,19763333,16514908,26321114,1773879,16940000,7058333,10.9
4,160,2025-09,19763333,14726986,24790379,1773879,16940000,7058333,10.9
4,160,2025-10,19763333,16167171,24746464,1773879,16940000,7058333,10.9
4,160,2025-11,19763333,15600524,27850651,1773879,16940000,7058333,10.9
4,163,2025-01,10926254,5802815,9208127,740084,6495000,2706250,12.18
4,163,2025-02,4130713,5865831,10519079,740084,6495000,2706250,12.18
4,163,2025-03,7665407,6087098,9518716,740084,6495000,2706250,12.18
4,163,2025-04,11492357,6220067,9606481,740084,6495000,2706250,12.18
4,163,2025-05,3672767,6210904,9450700,740084,6495000,2706250,12.18
4,163,2025-06,7577500,6136690,10128898,740084,6495000,2706250,12.18
4,163,2025-07,7577500,6039702,9567772,740084,6495000,2706250,12.18
4,163,2025-08,7577500,6039546,10514430,740084,6495000,2706250,12.18
4,163,2025-09,7577500,5905128,10126971,740084,6495000,2706250,12.18
4,163,2025-10,7577500,6255170,9227332,740084,6495000,2706250,12.18
4,163,2025-11,7577500,5882949,10115454,740084,6495000,2706250,12.18
4,164,2025-01,10978007,6321853,9866489,776077,6865000,2860416,12.05
4,164,2025-02,2554815,6501432,10205217,776077,6865000,2860416,12.05
4,164,2025-03,6477636,6349612,10103664,776077,6865000,2860416,12.05
4,164,2025-04,11514790,6629166,10357215,776077,6865000,2860416,12.05
4,164,2025-05,8520582,6429950,11327967,776077,6865000,2860416,12.05
4,164,2025-06,8009166,6622498,10932877,776077,6865000,2860416,12.05
4,164,2025-07,8009166,6330399,11123543,776077,6865000,2860416,12.05
4,164,2025-08,8009166,6185141,11329384,776077,6865000,2860416,12.05
4,164,2025-09,8009166,6594594,11053941,776077,6865000,2860416,12.05
4,164,2025-10,8009166,6127778,10327724,776077,6865000,2860416,12.05
4,164,2025-11,8009166,6051930,9739427,776077,6865000,2860416,12.05
4,165,2025-01,7905321,8352573,14686595,959443,8615000,3589583,11.82
4,165,2025-02,7772630,8209517,14456038,959443,8615000,3589583,11.82
4,165,2025-03,10349898,8223389,13887301,959443,8615000,3589583,11.82
4,165,2025-04,17931148,7922826,13032599,959443,8615000,3589583,11.82
4,165,2025-05,6295167,8280976,13103721,959443,8615000,3589583,11.82
4,165,2025-06,10050833,7672911,13070662,959443,8615000,3589583,11.82
4,165,2025-07,10050833,8527983,13151729,959443,8615000,3589583,11.82
4,165,2025-08,10050833,8040687,14185990,959443,8615000,3589583,11.82
4,165,2025-09,10050833,8551987,14756910,959443,8615000,3589583,11.82
4,165,2025-10,10050833,7955385,14425375,959443,8615000,3589583,11.82
4,165,2025-11,10050833,8316910,14812149,959443,8615000,3589583,11.82
4,166,2025-01,6112372,6857202,11078011,834012,7610000,3170833,11.57
4,166,2025-02,12577247,6905001,10969856,834012,7610000,3170833,11.57
4,166,2025-03,7520028,7051082,11400102,834012,7610000,3170833,11.57
4,166,2025-04,11465693,7062074,11361141,834012,7610000,3170833,11.57
4,166,2025-05,6716325,7372397,12560462,834012,7610000,3170833,11.57
4,166,2025-06,8878333,7261043,12690479,834012,7610000,3170833,11.57
4,166,2025-07,8878333,7380570,12524589,834012,7610000,3170833,11.57
4,166,2025-08,8878333,7497637,11023024,834012,7610000,3170833,11.57
4,166,2025-09,8878333,7168022,11388479,834012,7610000,3170833,11.57
4,166,2025-10,8878333,7072017,11352473,834012,7610000,3170833,11.57
4,166,2025-11,8878333,6720048,11436884,834012,7610000,3170833,11.57
5,168,2025-01,26412855,17466086,28748782,2055780,18120000,7550000,12.11
5,168,2025-02,22181551,16227885,25591600,2055780,18120000,7550000,12.11
5,168,2025-03,13762666,16459103,27073710,2055780,18120000,7550000,12.11
5,168,2025-04,17340571,16874731,25595672,2055780,18120000,7550000,12.11
5,168,2025-05,26002355,16802384,28035103,2055780,18120000,7550000,12.11
5,168,2025-06,21140000,16218772,25958096,2055780,18120000,7550000,12.11
5,168,2025-07,21140000,17048893,26669230,2055780,18120000,7550000,12.11
5,168,2025-08,21140000,16236027,29183691,2055780,18120000,7550000,12.11
5,168,2025-09,21140000,17419664,25931990,2055780,18120000,7550000,12.11
5,168,2025-10,21140000,17326380,25358451,2055780,18120000,7550000,12.11
5,168,2025-11,21140000,17051557,27733915,2055780,18120000,7550000,12.11
5,169,2025-01,21040958,15606593,26483294,1927510,17309999,7212500,11.82
5,169,2025-02,22938381,15638841,26700251,1927510,17309999,7212500,11.82
5,169,2025-03,14864117,16605506,29266771,1927510,17309999,7212500,11.82
5,169,2025-04,22121030,16739542,27625866,1927510,17309999,7212500,11.82
5,169,2025-05,20010512,16090973,26648684,1927510,17309999,7212500,11.82
5,169,2025-06,20194999,16717753,29100540,1927510,17309999,7212500,11.82
5,169,2025-07,20194999,16682600,26982562,1927510,17309999,7212500,11.82
5,169,2025-08,20194999,15444844,28955182,1927510,17309999,7212500,11.82
5,169,2025-09,20194999,16409239,28631653,1927510,17309999,7212500,11.82
5,169,2025-10,20194999,16454575,29110577,1927510,17309999,7212500,11.82
5,169,2025-11,20194999,15772615,28140468,1927510,17309999,7212500,11.82
5,170,2025-01,19885933,13732548,21635347,1591567,14640000,6100000,11.45
5,170,2025-02,13480726,14182559,23825889,1591567,14640000,6100000,11.45
5,170,2025-03,21673432,13028905,21925985,1591567,14640000,6100000,11.45
5,170,2025-04,12440776,13960255,23400795,1591567,14640000,6100000,11.45
5,170,2025-05,17919131,13788494,21606087,1591567,14640000,6100000,11.45
5,170,2025-06,17080000,13531968,24359120,1591567,14640000,6100000,11.45
5,170,2025-07,17080000,14161116,23402503,1591567,14640000,6100000,11.45
5,170,2025-08,17080000,13258875,24100671,1591567,14640000,6100000,11.45
5,170,2025-09,17080000,14256123,23594121,1591567,14640000,6100000,11.45
5,170,2025-10,17080000,13871973,22738016,1591567,14640000,6100000,11.45
5,170,2025-11,17080000,14129060,21205482,1591567,14640000,6100000,11.45
5,171,2025-01,11994679,9641774,15532437,1191981,11130000,4637500,11.23
5,171,2025-02,11417134,9829327,15293189,1191981,11130000,4637500,11.23
5,171,2025-03,15914343,10474562,15808915,1191981,11130000,4637500,11.23
5,171,2025-04,13971498,9447608,15882015,1191981,11130000,4637500,11.23
5,171,2025-05,11627344,10414862,14802322,1191981,11130000,4637500,11.23
5,171,2025-06,12985000,10264679,16163023,1191981,11130000,4637500,11.23
5,171,2025-07,12985000,9595476,15986839,1191981,11130000,4637500,11.23
5,171,2025-08,12985000,10456693,14738958,1191981,11130000,4637500,11.23
5,171,2025-09,12985000,9934043,15599077,1191981,11130000,4637500,11.23
5,171,2025-10,12985000,9875775,15970491,1191981,11130000,4637500,11.23
5,171,2025-11,12985000,9508812,16035406,1191981,11130000,4637500,11.23
5,172,2025-01,12463661,11658053,17461835,1336311,12720000,5300000,10.95
5,172,2025-02,18461462,11927248,17940333,1336311,12720000,5300000,10.95
5,172,2025-03,18067959,11588656,18669227,1336311,12720000,5300000,10.95
5,172,2025-04,13756005,10888051,17563133,1336311,12720000,5300000,10.95
5,172,2025-05,11450911,10744536,17213238,1336311,12720000,5300000,10.95
5,172,2025-06,14840000,11660750,17729232,1336311,12720000,5300000,10.95
5,172,2025-07,14840000,11472442,16687250,1336311,12720000,5300000,10.95
5,172,2025-08,14840000,11041843,18355611,1336311,12720000,5300000,10.95
5,172,2025-09,14840000,11599987,17883440,1336311,12720000,5300000,10.95
5,172,2025-10,14840000,11766046,17715643,1336311,12720000,5300000,10.95
5,172,2025-11,14840000,11873484,18205956,1336311,12720000,5300000,10.95
5,173,2025-01,10644938,9390225,14150971,984329,9574999,3989583,10.63
5,173,2025-02,8674310,8673749,15308721,984329,9574999,3989583,10.63
5,173,2025-03,16574550,8637510,16148663,984329,9574999,3989583,10.63
5,173,2025-04,9235658,9109672,15645283,984329,9574999,3989583,10.63
5,173,2025-05,10724709,9072343,15197438,984329,9574999,3989583,10.63
5,173,2025-06,11170833,9560994,15311640,984329,9574999,3989583,10.63
5,173,2025-07,11170833,8698185,16289018,984329,9574999,3989583,10.63
5,173,2025-08,11170833,8925582,16321631,984329,9574999,3989583,10.63
5,173,2025-09,11170833,8922689,14881842,984329,9574999,3989583,10.63
5,173,2025-10,11170833,9381190,16453207,984329,9574999,3989583,10.63
5,173,2025-11,11170833,8886282,15024237,984329,9574999,3989583,10.63
5,174,2025-01,5998805,4961790,8837078,532562,5320000,2216666,10.26
5,174,2025-02,4005281,4934543,9023747,532562,5320000,2216666,10.26
5,174,2025-03,7013800,5141425,8860166,532562,5320000,2216666,10.26
5,174,2025-04,4154187,5285563,8335889,532562,5320000,2216666,10.26
5,174,2025-05,9861257,4850749,8142669,532562,5320000,2216666,10.26
5,174,2025-06,6206666,4851488,8241019,532562,5320000,2216666,10.26
5,174,2025-07,6206666,5338057,8693168,532562,5320000,2216666,10.26
5,174,2025-08,6206666,4916777,8168711,532562,5320000,2216666,10.26
5,174,2025-09,6206666,4840757,8798055,532562,5320000,2216666,10.26
5,174,2025-10,6206666,4789271,9184288,532562,5320000,2216666,10.26
5,174,2025-11,6206666,5141699,8739187,532562,5320000,2216666,10.26
5,176,2025-01,14696606,12703742,19677097,1529334,13285000,5535416,12.34
5,176,2025-02,14044795,12935535,19991689,1529334,13285000,5535416,12.34
5,176,2025-03,21517828,12898262,19435641,1529334,13285000,5535416,12.34
5,176,2025-04,20611193,11825558,19997393,1529334,13285000,5535416,12.34
5,176,2025-05,6625409,13120644,20341448,1529334,13285000,5535416,12.34
5,176,2025-06,15499166,12897323,19196933,1529334,13285000,5535416,12.34
5,176,2025-07,15499166,12564720,19551322,1529334,13285000,5535416,12.34
5,176,2025-08,15499166,11666467,20404669,1529334,13285000,5535416,12.34
5,176,2025-09,15499166,12335335,20110207,1529334,13285000,5535416,12.34
5,176,2025-10,15499166,11851049,20383632,1529334,13285000,5535416,12.34
5,176,2025-11,15499166,12317577,20562625,1529334,13285000,5535416,12.34
5,177,2025-01,16362694,13688282,21230918,1635271,14500000,6041666,12.02
5,177,2025-02,16145862,12532072,20594106,1635271,14500000,6041666,12.02
5,177,2025-03,16306737,12926744,20126778,1635271,14500000,6041666,12.02
5,177,2025-04,23473868,13559284,22494651,1635271,14500000,6041666,12.02
5,177,2025-05,12294170,12535408,22051908,1635271,14500000,6041666,12.02
5,177,2025-06,16916666,13133048,21190471,1635271,14500000,6041666,12.02
5,177,2025-07,16916666,13213149,19888218,1635271,14500000,6041666,12.02
5,177,2025-08,16916666,13235156,20544254,1635271,14500000,6041666,12.02
5,177,2025-09,16916666,13261540,21664814,1635271,14500000,6041666,12.02
5,177,2025-10,16916666,13504937,20055772,1635271,14500000,6041666,12.02
5,177,2025-11,16916666,13562165,20927818,1635271,14500000,6041666,12.02
5,178,2025-01,19244622,12226232,21110330,1574270,14195000,5914583,11.76
5,178,2025-02,17001835,12411401,19744661,1574270,14195000,5914583,11.76
