# SYNTHETIC. NDRE per block per month. Sentinel-2 L2A is free over Merauke and this layer could be computed for real; it is generated here so the layer works offline. Correlated with real yield.
division_code,block_code,month,ndre,ndre_baseline,cloud_pct
3,369,2025-10,0.3496,0.3535,9
3,369,2025-11,0.3523,0.3535,48
3,370,2025-01,0.3151,0.3311,67
3,370,2025-02,0.3266,0.3311,44
3,370,2025-03,0.3194,0.3311,20
3,370,2025-04,0.3279,0.3311,12
3,370,2025-05,0.3314,0.3311,40
3,370,2025-06,0.3377,0.3311,20
3,370,2025-07,0.3479,0.3311,0
3,370,2025-08,0.3392,0.3311,24
3,370,2025-09,0.3408,0.3311,30
3,370,2025-10,0.329,0.3311,12
3,370,2025-11,0.3182,0.3311,12
4,122,2025-01,0.3102,0.3234,71
4,122,2025-02,0.3149,0.3234,18
4,122,2025-03,0.3169,0.3234,2
4,122,2025-04,0.327,0.3234,8
4,122,2025-05,0.325,0.3234,30
4,122,2025-06,0.332,0.3234,69
4,122,2025-07,0.3293,0.3234,4
4,122,2025-08,0.3286,0.3234,43
4,122,2025-09,0.3357,0.3234,55
4,122,2025-10,0.3279,0.3234,25
4,122,2025-11,0.3214,0.3234,62
4,123,2025-01,0.3205,0.3334,54
4,123,2025-02,0.3273,0.3334,66
4,123,2025-03,0.3349,0.3334,14
4,123,2025-04,0.3361,0.3334,26
4,123,2025-05,0.34,0.3334,55
4,123,2025-06,0.3415,0.3334,66
4,123,2025-07,0.3461,0.3334,48
4,123,2025-08,0.341,0.3334,37
4,123,2025-09,0.3346,0.3334,56
4,123,2025-10,0.3351,0.3334,9
4,123,2025-11,0.3198,0.3334,12
4,124,2025-01,0.3345,0.3464,33
4,124,2025-02,0.3417,0.3464,59
4,124,2025-03,0.3478,0.3464,70
4,124,2025-04,0.3416,0.3464,2
4,124,2025-05,0.3568,0.3464,0
4,124,2025-06,0.3537,0.3464,61
4,124,2025-07,0.3614,0.3464,0
4,124,2025-08,0.3596,0.3464,29
4,124,2025-09,0.346,0.3464,3
4,124,2025-10,0.3527,0.3464,51
4,124,2025-11,0.3397,0.3464,22
4,125,2025-01,0.3591,0.3725,71
4,125,2025-02,0.3645,0.3725,65
4,125,2025-03,0.3683,0.3725,6
4,125,2025-04,0.367,0.3725,59
4,125,2025-05,0.3736,0.3725,68
4,125,2025-06,0.3847,0.3725,32
4,125,2025-07,0.3788,0.3725,2
4,125,2025-08,0.3907,0.3725,71
4,125,2025-09,0.3737,0.3725,58
4,125,2025-10,0.3787,0.3725,6
4,125,2025-11,0.3716,0.3725,15
4,126,2025-01,0.321,0.3398,68
4,126,2025-02,0.3275,0.3398,46
4,126,2025-03,0.338,0.3398,20
4,126,2025-04,0.3459,0.3398,30
4,126,2025-05,0.3483,0.3398,1
4,126,2025-06,0.3553,0.3398,14
4,126,2025-07,0.3493,0.3398,58
4,126,2025-08,0.3469,0.3398,55
4,126,2025-09,0.3438,0.3398,48
4,126,2025-10,0.3475,0.3398,12
4,126,2025-11,0.3399,0.3398,55
4,127,2025-01,0.3421,0.3587,50
4,127,2025-02,0.3515,0.3587,68
4,127,2025-03,0.3555,0.3587,57
4,127,2025-04,0.3513,0.3587,7
4,127,2025-05,0.367,0.3587,6
4,127,2025-06,0.3752,0.3587,10
4,127,2025-07,0.3716,0.3587,65
4,127,2025-08,0.3635,0.3587,43
4,127,2025-09,0.3692,0.3587,39
4,127,2025-10,0.3623,0.3587,31
4,127,2025-11,0.3493,0.3587,55
4,128,2025-01,0.3512,0.365,1
4,128,2025-02,0.3555,0.365,60
4,128,2025-03,0.3618,0.365,39
4,128,2025-04,0.3672,0.365,20
4,128,2025-05,0.3766,0.365,14
4,128,2025-06,0.3742,0.365,28
4,128,2025-07,0.3692,0.365,57
4,128,2025-08,0.3734,0.365,61
4,128,2025-09,0.3678,0.365,24
4,128,2025-10,0.3727,0.365,10
4,128,2025-11,0.3594,0.365,57
4,129,2025-01,0.3525,0.3578,54
4,129,2025-02,0.342,0.3578,51
4,129,2025-03,0.3503,0.3578,0
4,129,2025-04,0.35,0.3578,30
4,129,2025-05,0.3687,0.3578,10
4,129,2025-06,0.3674,0.3578,14
4,129,2025-07,0.3686,0.3578,11
4,129,2025-08,0.3646,0.3578,53
4,129,2025-09,0.3624,0.3578,2
4,129,2025-10,0.3559,0.3578,30
4,129,2025-11,0.3573,0.3578,24
4,130,2025-01,0.3394,0.3562,52
4,130,2025-02,0.3519,0.3562,57
4,130,2025-03,0.352,0.3562,60
4,130,2025-04,0.3634,0.3562,5
4,130,2025-05,0.3613,0.3562,43
4,130,2025-06,0.361,0.3562,62
4,130,2025-07,0.3617,0.3562,23
4,130,2025-08,0.3637,0.3562,48
4,130,2025-09,0.3616,0.3562,42
4,130,2025-10,0.3546,0.3562,47
4,130,2025-11,0.3576,0.3562,48
4,131,2025-01,0.3393,0.3576,61
4,131,2025-02,0.3423,0.3576,48
4,131,2025-03,0.3447,0.3576,8
4,131,2025-04,0.3497,0.3576,41
4,131,2025-05,0.3612,0.3576,19
4,131,2025-06,0.3634,0.3576,18
4,131,2025-07,0.3658,0.3576,3
4,131,2025-08,0.3639,0.3576,12
4,131,2025-09,0.3689,0.3576,72
4,131,2025-10,0.3634,0.3576,72
4,131,2025-11,0.3547,0.3576,37
4,132,2025-01,0.3389,0.352,7
4,132,2025-02,0.3426,0.352,66
4,132,2025-03,0.344,0.352,45
4,132,2025-04,0.3472,0.352,32
4,132,2025-05,0.3558,0.352,6
4,132,2025-06,0.3545,0.352,68
4,132,2025-07,0.3717,0.352,42
4,132,2025-08,0.3596,0.352,54
4,132,2025-09,0.3658,0.352,54
4,132,2025-10,0.3474,0.352,16
4,132,2025-11,0.3498,0.352,38
4,133,2025-01,0.3799,0.3957,46
4,133,2025-02,0.3799,0.3957,15
4,133,2025-03,0.3874,0.3957,19
4,133,2025-04,0.3971,0.3957,53
4,133,2025-05,0.4044,0.3957,21
4,133,2025-06,0.4026,0.3957,36
4,133,2025-07,0.4095,0.3957,4
4,133,2025-08,0.4103,0.3957,52
4,133,2025-09,0.4004,0.3957,55
4,133,2025-10,0.395,0.3957,4
4,133,2025-11,0.3924,0.3957,57
4,134,2025-01,0.3362,0.3544,66
4,134,2025-02,0.3369,0.3544,28
4,134,2025-03,0.3495,0.3544,47
4,134,2025-04,0.3516,0.3544,70
4,134,2025-05,0.3637,0.3544,56
4,134,2025-06,0.3699,0.3544,55
4,134,2025-07,0.3612,0.3544,69
4,134,2025-08,0.3588,0.3544,0
4,134,2025-09,0.3675,0.3544,1
4,134,2025-10,0.3502,0.3544,34
4,134,2025-11,0.3487,0.3544,44
4,135,2025-01,0.3348,0.351,0
4,135,2025-02,0.3369,0.351,33
4,135,2025-03,0.346,0.351,52
4,135,2025-04,0.3561,0.351,2
4,135,2025-05,0.357,0.351,18
4,135,2025-06,0.3649,0.351,10
4,135,2025-07,0.3608,0.351,45
4,135,2025-08,0.3554,0.351,46
4,135,2025-09,0.35,0.351,43
4,135,2025-10,0.3449,0.351,29
4,135,2025-11,0.3498,0.351,13
4,136,2025-01,0.3275,0.3429,28
4,136,2025-02,0.327,0.3429,60
4,136,2025-03,0.3382,0.3429,71
4,136,2025-04,0.3429,0.3429,34
4,136,2025-05,0.3494,0.3429,31
4,136,2025-06,0.3556,0.3429,27
4,136,2025-07,0.3564,0.3429,55
4,136,2025-08,0.358,0.3429,11
4,136,2025-09,0.3517,0.3429,54
4,136,2025-10,0.344,0.3429,27
4,136,2025-11,0.3401,0.3429,32
4,137,2025-01,0.3241,0.3373,39
4,137,2025-02,0.3235,0.3373,54
4,137,2025-03,0.3259,0.3373,11
4,137,2025-04,0.3294,0.3373,50
4,137,2025-05,0.3477,0.3373,70
4,137,2025-06,0.3424,0.3373,54
4,137,2025-07,0.3422,0.3373,41
4,137,2025-08,0.3403,0.3373,52
4,137,2025-09,0.3371,0.3373,65
4,137,2025-10,0.3335,0.3373,36
4,137,2025-11,0.325,0.3373,15
4,138,2025-01,0.3324,0.3422,58
4,138,2025-02,0.3368,0.3422,48
4,138,2025-03,0.3348,0.3422,67
4,138,2025-04,0.3432,0.3422,26
4,138,2025-05,0.351,0.3422,50
4,138,2025-06,0.3586,0.3422,33
4,138,2025-07,0.3501,0.3422,58
4,138,2025-08,0.3576,0.3422,7
4,138,2025-09,0.3437,0.3422,10
4,138,2025-10,0.3478,0.3422,29
4,138,2025-11,0.3285,0.3422,50
4,139,2025-01,0.3743,0.3809,34
4,139,2025-02,0.37,0.3809,13
4,139,2025-03,0.3745,0.3809,25
4,139,2025-04,0.3774,0.3809,28
4,139,2025-05,0.3846,0.3809,41
4,139,2025-06,0.3919,0.3809,12
4,139,2025-07,0.3928,0.3809,8
4,139,2025-08,0.3872,0.3809,15
4,139,2025-09,0.3945,0.3809,11
4,139,2025-10,0.3738,0.3809,37
4,139,2025-11,0.3813,0.3809,30
4,140,2025-01,0.3495,0.3618,30
4,140,2025-02,0.3556,0.3618,11
4,140,2025-03,0.352,0.3618,17
4,140,2025-04,0.3571,0.3618,53
4,140,2025-05,0.3642,0.3618,71
4,140,2025-06,0.3744,0.3618,30
4,140,2025-07,0.3659,0.3618,38
4,140,2025-08,0.3702,0.3618,47
4,140,2025-09,0.3743,0.3618,30
4,140,2025-10,0.3636,0.3618,35
4,140,2025-11,0.3553,0.3618,30
4,141,2025-01,0.337,0.3561,62
4,141,2025-02,0.3464,0.3561,42
4,141,2025-03,0.3483,0.3561,60
4,141,2025-04,0.3559,0.3561,48
4,141,2025-05,0.3587,0.3561,0
4,141,2025-06,0.3626,0.3561,27
4,141,2025-07,0.3711,0.3561,48
4,141,2025-08,0.3587,0.3561,28
4,141,2025-09,0.3599,0.3561,64
4,141,2025-10,0.3487,0.3561,51
4,141,2025-11,0.3467,0.3561,26
4,142,2025-01,0.3476,0.3575,49
4,142,2025-02,0.349,0.3575,58
4,142,2025-03,0.3483,0.3575,67
4,142,2025-04,0.3504,0.3575,15
4,142,2025-05,0.3702,0.3575,49
4,142,2025-06,0.3636,0.3575,26
4,142,2025-07,0.3697,0.3575,8
4,142,2025-08,0.3701,0.3575,38
4,142,2025-09,0.3564,0.3575,51
4,142,2025-10,0.3574,0.3575,19
4,142,2025-11,0.3568,0.3575,18
4,143,2025-01,0.348,0.3581,63
4,143,2025-02,0.3513,0.3581,65
4,143,2025-03,0.3463,0.3581,31
4,143,2025-04,0.3558,0.3581,20
4,143,2025-05,0.3645,0.3581,71
4,143,2025-06,0.3616,0.3581,41
4,143,2025-07,0.3657,0.3581,59
4,143,2025-08,0.374,0.3581,68
4,143,2025-09,0.3583,0.3581,28
4,143,2025-10,0.3632,0.3581,8
4,143,2025-11,0.3521,0.3581,42
4,144,2025-01,0.3185,0.3321,35
4,144,2025-02,0.3253,0.3321,57
4,144,2025-03,0.3207,0.3321,50
4,144,2025-04,0.3243,0.3321,69
4,144,2025-05,0.3454,0.3321,26
4,144,2025-06,0.3475,0.3321,11
4,144,2025-07,0.3457,0.3321,28
4,144,2025-08,0.3367,0.3321,63
4,144,2025-09,0.3343,0.3321,38
4,144,2025-10,0.3379,0.3321,56
4,144,2025-11,0.3202,0.3321,51
4,145,2025-01,0.3116,0.3249,22
4,145,2025-02,0.3141,0.3249,41
4,145,2025-03,0.3131,0.3249,47
4,145,2025-04,0.3274,0.3249,25
4,145,2025-05,0.3288,0.3249,57
4,145,2025-06,0.3323,0.3249,10
4,145,2025-07,0.3407,0.3249,53
4,145,2025-08,0.3362,0.3249,69
4,145,2025-09,0.3258,0.3249,7
4,145,2025-10,0.3205,0.3249,58
4,145,2025-11,0.3153,0.3249,38
4,146,2025-01,0.335,0.3526,17
4,146,2025-02,0.3502,0.3526,0
4,146,2025-03,0.3465,0.3526,8
4,146,2025-04,0.3451,0.3526,12
4,146,2025-05,0.3557,0.3526,20
4,146,2025-06,0.361,0.3526,17
4,146,2025-07,0.3688,0.3526,39
4,146,2025-08,0.3554,0.3526,7
4,146,2025-09,0.3586,0.3526,70
4,146,2025-10,0.3513,0.3526,49
4,146,2025-11,0.3426,0.3526,69
4,147,2025-01,0.3287,0.3387,55
4,147,2025-02,0.3286,0.3387,50
4,147,2025-03,0.3333,0.3387,35
4,147,2025-04,0.3438,0.3387,37
4,147,2025-05,0.347,0.3387,55
4,147,2025-06,0.3442,0.3387,14
4,147,2025-07,0.3516,0.3387,35
4,147,2025-08,0.3462,0.3387,17
4,147,2025-09,0.3373,0.3387,12
4,147,2025-10,0.3341,0.3387,0
4,147,2025-11,0.3247,0.3387,52
4,148,2025-01,0.3316,0.3425,63
4,148,2025-02,0.3255,0.3425,68
4,148,2025-03,0.3441,0.3425,25
4,148,2025-04,0.3353,0.3425,48
4,148,2025-05,0.3493,0.3425,35
4,148,2025-06,0.3492,0.3425,24
4,148,2025-07,0.3624,0.3425,49
4,148,2025-08,0.3474,0.3425,13
4,148,2025-09,0.3526,0.3425,48
4,148,2025-10,0.3423,0.3425,18
4,148,2025-11,0.3348,0.3425,45
4,149,2025-01,0.3294,0.3491,2
4,149,2025-02,0.3313,0.3491,49
4,149,2025-03,0.3383,0.3491,16
4,149,2025-04,0.3515,0.3491,26
4,149,2025-05,0.3478,0.3491,1
4,149,2025-06,0.365,0.3491,64
4,149,2025-07,0.3631,0.3491,27
4,149,2025-08,0.3535,0.3491,12
4,149,2025-09,0.3597,0.3491,61
4,149,2025-10,0.3506,0.3491,14
4,149,2025-11,0.3461,0.3491,71
4,150,2025-01,0.344,0.3499,32
4,150,2025-02,0.3395,0.3499,27
4,150,2025-03,0.337,0.3499,38
4,150,2025-04,0.3437,0.3499,55
4,150,2025-05,0.3609,0.3499,59
4,150,2025-06,0.3625,0.3499,55
4,150,2025-07,0.3677,0.3499,10
4,150,2025-08,0.3623,0.3499,21
4,150,2025-09,0.3508,0.3499,59
4,150,2025-10,0.3545,0.3499,66
4,150,2025-11,0.3519,0.3499,2
4,151,2025-01,0.3266,0.3451,32
4,151,2025-02,0.3284,0.3451,10
4,151,2025-03,0.3406,0.3451,28
4,151,2025-04,0.3393,0.3451,1
4,151,2025-05,0.3464,0.3451,71
4,151,2025-06,0.3606,0.3451,2
4,151,2025-07,0.3579,0.3451,68
4,151,2025-08,0.3594,0.3451,59
4,151,2025-09,0.3551,0.3451,5
4,151,2025-10,0.35,0.3451,0
4,151,2025-11,0.3458,0.3451,69
4,152,2025-01,0.3489,0.3675,22
4,152,2025-02,0.3522,0.3675,52
4,152,2025-03,0.3638,0.3675,64
4,152,2025-04,0.3597,0.3675,12
4,152,2025-05,0.3711,0.3675,61
4,152,2025-06,0.3823,0.3675,56
4,152,2025-07,0.386,0.3675,24
4,152,2025-08,0.3817,0.3675,19
4,152,2025-09,0.3685,0.3675,48
4,152,2025-10,0.3642,0.3675,21
4,152,2025-11,0.3603,0.3675,31
4,153,2025-01,0.3325,0.3483,54
4,153,2025-02,0.3315,0.3483,13
4,153,2025-03,0.3386,0.3483,47
4,153,2025-04,0.3488,0.3483,53
4,153,2025-05,0.3582,0.3483,62
4,153,2025-06,0.3512,0.3483,21
4,153,2025-07,0.3613,0.3483,44
4,153,2025-08,0.363,0.3483,35
4,153,2025-09,0.3534,0.3483,16
4,153,2025-10,0.3521,0.3483,9
4,153,2025-11,0.3431,0.3483,70
4,154,2025-01,0.3484,0.3571,70
4,154,2025-02,0.3491,0.3571,51
4,154,2025-03,0.3465,0.3571,66
4,154,2025-04,0.3596,0.3571,4
4,154,2025-05,0.3682,0.3571,67
4,154,2025-06,0.3677,0.3571,26
4,154,2025-07,0.369,0.3571,1
4,154,2025-08,0.3742,0.3571,70
4,154,2025-09,0.3596,0.3571,62
4,154,2025-10,0.3496,0.3571,59
4,154,2025-11,0.352,0.3571,11
4,155,2025-01,0.3554,0.375,58
4,155,2025-02,0.3621,0.375,21
4,155,2025-03,0.3657,0.375,38
4,155,2025-04,0.3692,0.375,37
4,155,2025-05,0.3782,0.375,65
4,155,2025-06,0.3895,0.375,37
4,155,2025-07,0.3903,0.375,20
4,155,2025-08,0.3845,0.375,36
4,155,2025-09,0.3732,0.375,28
4,155,2025-10,0.377,0.375,69
4,155,2025-11,0.3704,0.375,46
4,156,2025-01,0.3254,0.3395,51
4,156,2025-02,0.3225,0.3395,71
4,156,2025-03,0.3398,0.3395,22
4,156,2025-04,0.3427,0.3395,1
4,156,2025-05,0.3488,0.3395,16
4,156,2025-06,0.3479,0.3395,37
4,156,2025-07,0.3461,0.3395,65
4,156,2025-08,0.3527,0.3395,72
4,156,2025-09,0.3393,0.3395,68
4,156,2025-10,0.3403,0.3395,59
4,156,2025-11,0.3286,0.3395,14
4,157,2025-01,0.3256,0.3308,54
4,157,2025-02,0.3253,0.3308,70
4,157,2025-03,0.3296,0.3308,14
4,157,2025-04,0.3259,0.3308,1
4,157,2025-05,0.336,0.3308,48
4,157,2025-06,0.3484,0.3308,32
4,157,2025-07,0.3395,0.3308,37
4,157,2025-08,0.3415,0.3308,40
4,157,2025-09,0.3406,0.3308,19
4,157,2025-10,0.3293,0.3308,18
4,157,2025-11,0.3301,0.3308,39
4,158,2025-01,0.3073,0.316,23
4,158,2025-02,0.3134,0.316,17
4,158,2025-03,0.3162,0.316,55
4,158,2025-04,0.309,0.316,51
4,158,2025-05,0.3217,0.316,62
4,158,2025-06,0.3264,0.316,63
4,158,2025-07,0.3327,0.316,67
4,158,2025-08,0.3249,0.316,65
4,158,2025-09,0.3186,0.316,51
4,158,2025-10,0.3146,0.316,20
4,158,2025-11,0.3043,0.316,7
4,159,2025-01,0.358,0.3678,38
4,159,2025-02,0.3553,0.3678,3
4,159,2025-03,0.3578,0.3678,72
4,159,2025-04,0.3645,0.3678,17
4,159,2025-05,0.3782,0.3678,1
4,159,2025-06,0.3838,0.3678,61
4,159,2025-07,0.3829,0.3678,71
4,159,2025-08,0.3826,0.3678,64
4,159,2025-09,0.3662,0.3678,4
4,159,2025-10,0.3651,0.3678,28
4,159,2025-11,0.3611,0.3678,51
4,160,2025-01,0.3258,0.3404,60
4,160,2025-02,0.3343,0.3404,11
4,160,2025-03,0.3266,0.3404,11
4,160,2025-04,0.3415,0.3404,49
4,160,2025-05,0.3539,0.3404,36
4,160,2025-06,0.3474,0.3404,52
4,160,2025-07,0.3512,0.3404,46
4,160,2025-08,0.3462,0.3404,58
4,160,2025-09,0.3531,0.3404,8
4,160,2025-10,0.3447,0.3404,58
4,160,2025-11,0.3387,0.3404,45
4,163,2025-01,0.3324,0.3382,12
4,163,2025-02,0.3321,0.3382,2
4,163,2025-03,0.334,0.3382,1
4,163,2025-04,0.345,0.3382,51
4,163,2025-05,0.338,0.3382,53
4,163,2025-06,0.3414,0.3382,6
4,163,2025-07,0.3425,0.3382,36
4,163,2025-08,0.3516,0.3382,59
4,163,2025-09,0.3412,0.3382,19
4,163,2025-10,0.3365,0.3382,42
4,163,2025-11,0.3337,0.3382,16
4,164,2025-01,0.3269,0.3388,45
4,164,2025-02,0.3353,0.3388,20
4,164,2025-03,0.3268,0.3388,72
4,164,2025-04,0.3405,0.3388,17
4,164,2025-05,0.3405,0.3388,29
4,164,2025-06,0.3559,0.3388,46
4,164,2025-07,0.3479,0.3388,53
4,164,2025-08,0.3532,0.3388,24
4,164,2025-09,0.3445,0.3388,12
4,164,2025-10,0.3378,0.3388,18
4,164,2025-11,0.3321,0.3388,21
4,165,2025-01,0.3123,0.3261,52
4,165,2025-02,0.3188,0.3261,7
4,165,2025-03,0.3196,0.3261,7
4,165,2025-04,0.334,0.3261,14
4,165,2025-05,0.3327,0.3261,19
4,165,2025-06,0.3319,0.3261,47
4,165,2025-07,0.3373,0.3261,14
4,165,2025-08,0.3419,0.3261,20
4,165,2025-09,0.3367,0.3261,10
4,165,2025-10,0.3187,0.3261,43
4,165,2025-11,0.3278,0.3261,72
4,166,2025-01,0.3174,0.3336,7
4,166,2025-02,0.3247,0.3336,34
4,166,2025-03,0.3342,0.3336,29
4,166,2025-04,0.3407,0.3336,3
4,166,2025-05,0.3451,0.3336,3
4,166,2025-06,0.3378,0.3336,33
4,166,2025-07,0.3441,0.3336,8
4,166,2025-08,0.3478,0.3336,37
4,166,2025-09,0.3367,0.3336,16
4,166,2025-10,0.337,0.3336,70
4,166,2025-11,0.3238,0.3336,69
5,168,2025-01,0.3279,0.3443,2
5,168,2025-02,0.3382,0.3443,0
5,168,2025-03,0.3434,0.3443,15
5,168,2025-04,0.3512,0.3443,68
5,168,2025-05,0.3507,0.3443,0
5,168,2025-06,0.3607,0.3443,15
5,168,2025-07,0.3631,0.3443,44
5,168,2025-08,0.3555,0.3443,67
5,168,2025-09,0.3562,0.3443,36
5,168,2025-10,0.337,0.3443,22
5,168,2025-11,0.3335,0.3443,47
5,169,2025-01,0.32,0.3277,20
5,169,2025-02,0.3131,0.3277,23
5,169,2025-03,0.3236,0.3277,38
5,169,2025-04,0.3298,0.3277,56
5,169,2025-05,0.3265,0.3277,70
5,169,2025-06,0.3323,0.3277,50
5,169,2025-07,0.338,0.3277,19
5,169,2025-08,0.3348,0.3277,65
5,169,2025-09,0.3327,0.3277,10
5,169,2025-10,0.3218,0.3277,22
5,169,2025-11,0.3259,0.3277,32
5,170,2025-01,0.3128,0.3325,27
5,170,2025-02,0.3148,0.3325,27
5,170,2025-03,0.3248,0.3325,2
5,170,2025-04,0.3348,0.3325,57
5,170,2025-05,0.3314,0.3325,9
5,170,2025-06,0.3421,0.3325,66
5,170,2025-07,0.341,0.3325,50
5,170,2025-08,0.3382,0.3325,36
5,170,2025-09,0.3342,0.3325,71
5,170,2025-10,0.3354,0.3325,0
5,170,2025-11,0.3221,0.3325,64
5,171,2025-01,0.3472,0.3583,1
5,171,2025-02,0.3451,0.3583,43
5,171,2025-03,0.3509,0.3583,46
5,171,2025-04,0.3572,0.3583,46
5,171,2025-05,0.3721,0.3583,27
5,171,2025-06,0.3749,0.3583,27
5,171,2025-07,0.3754,0.3583,35
5,171,2025-08,0.3659,0.3583,39
5,171,2025-09,0.3656,0.3583,59
5,171,2025-10,0.3534,0.3583,31
5,171,2025-11,0.3591,0.3583,8
5,172,2025-01,0.3444,0.3612,19
5,172,2025-02,0.3558,0.3612,63
5,172,2025-03,0.3626,0.3612,34
5,172,2025-04,0.3543,0.3612,26
5,172,2025-05,0.375,0.3612,46
5,172,2025-06,0.3737,0.3612,0
5,172,2025-07,0.3772,0.3612,28
5,172,2025-08,0.3737,0.3612,55
5,172,2025-09,0.3747,0.3612,6
5,172,2025-10,0.3654,0.3612,35
5,172,2025-11,0.3629,0.3612,46
5,173,2025-01,0.3216,0.3266,68
5,173,2025-02,0.317,0.3266,20
5,173,2025-03,0.3238,0.3266,66
5,173,2025-04,0.3278,0.3266,3
5,173,2025-05,0.3352,0.3266,20
5,173,2025-06,0.3366,0.3266,13
5,173,2025-07,0.335,0.3266,0
5,173,2025-08,0.3296,0.3266,68
5,173,2025-09,0.3308,0.3266,17
5,173,2025-10,0.3264,0.3266,15
5,173,2025-11,0.3255,0.3266,65
5,174,2025-01,0.3137,0.3243,5
5,174,2025-02,0.3127,0.3243,50
5,174,2025-03,0.3172,0.3243,44
5,174,2025-04,0.3301,0.3243,65
5,174,2025-05,0.3371,0.3243,20
5,174,2025-06,0.3355,0.3243,66
5,174,2025-07,0.3433,0.3243,66
5,174,2025-08,0.3389,0.3243,11
5,174,2025-09,0.3224,0.3243,9
5,174,2025-10,0.3248,0.3243,45
5,174,2025-11,0.3249,0.3243,69
5,176,2025-01,0.3251,0.3347,5
5,176,2025-02,0.3183,0.3347,68
5,176,2025-03,0.3332,0.3347,37
5,176,2025-04,0.3291,0.3347,3
5,176,2025-05,0.3383,0.3347,23
5,176,2025-06,0.3482,0.3347,48
5,176,2025-07,0.3401,0.3347,42
5,176,2025-08,0.3501,0.3347,22
5,176,2025-09,0.34,0.3347,15
5,176,2025-10,0.3299,0.3347,53
5,176,2025-11,0.3328,0.3347,14
5,177,2025-01,0.3394,0.3481,50
5,177,2025-02,0.3322,0.3481,21
5,177,2025-03,0.3398,0.3481,4
5,177,2025-04,0.3484,0.3481,38
5,177,2025-05,0.3569,0.3481,68
5,177,2025-06,0.3557,0.3481,24
5,177,2025-07,0.367,0.3481,49
5,177,2025-08,0.3624,0.3481,18
5,177,2025-09,0.3523,0.3481,61
5,177,2025-10,0.3445,0.3481,47
5,177,2025-11,0.3358,0.3481,32
5,178,2025-01,0.3465,0.3657,7
5,178,2025-02,0.3531,0.3657,31
5,178,2025-03,0.3632,0.3657,0
5,178,2025-04,0.3672,0.3657,63
5,178,2025-05,0.3747,0.3657,50
5,178,2025-06,0.3833,0.3657,29
5,178,2025-07,0.3832,0.3657,38
5,178,2025-08,0.3769,0.3657,43
5,178,2025-09,0.3734,0.3657,16
5,178,2025-10,0.3632,0.3657,70
5,178,2025-11,0.3651,0.3657,0
5,179,2025-01,0.3387,0.3479,7
5,179,2025-02,0.3346,0.3479,58
5,179,2025-03,0.3356,0.3479,7
5,179,2025-04,0.3431,0.3479,70
5,179,2025-05,0.3531,0.3479,59
5,179,2025-06,0.3628,0.3479,39
5,179,2025-07,0.3525,0.3479,27
5,179,2025-08,0.3614,0.3479,64
5,179,2025-09,0.3505,0.3479,57
5,179,2025-10,0.3552,0.3479,71
5,179,2025-11,0.34,0.3479,6
5,180,2025-01,0.3422,0.348,52
5,180,2025-02,0.3318,0.348,37
5,180,2025-03,0.3445,0.348,55
5,180,2025-04,0.3557,0.348,5
5,180,2025-05,0.3466,0.348,32
5,180,2025-06,0.3657,0.348,43
5,180,2025-07,0.355,0.348,56
5,180,2025-08,0.3602,0.348,3
5,180,2025-09,0.3588,0.348,36
5,180,2025-10,0.3503,0.348,13
5,180,2025-11,0.34,0.348,44
5,181,2025-01,0.3315,0.3383,53
5,181,2025-02,0.3244,0.3383,31
5,181,2025-03,0.326,0.3383,30
5,181,2025-04,0.3339,0.3383,25
5,181,2025-05,0.3436,0.3383,29
5,181,2025-06,0.3554,0.3383,61
5,181,2025-07,0.3425,0.3383,40
5,181,2025-08,0.3486,0.3383,29
5,181,2025-09,0.3425,0.3383,68
5,181,2025-10,0.3404,0.3383,31
5,181,2025-11,0.3362,0.3383,36
5,182,2025-01,0.3584,0.3735,1
5,182,2025-02,0.358,0.3735,64
5,182,2025-03,0.3651,0.3735,58
5,182,2025-04,0.3773,0.3735,26
5,182,2025-05,0.3827,0.3735,50
5,182,2025-06,0.388,0.3735,52
5,182,2025-07,0.3931,0.3735,25
5,182,2025-08,0.3768,0.3735,1
5,182,2025-09,0.386,0.3735,56
5,182,2025-10,0.3713,0.3735,36
5,182,2025-11,0.3597,0.3735,72
5,184,2025-01,0.3396,0.3443,23
5,184,2025-02,0.3392,0.3443,9
5,184,2025-03,0.3379,0.3443,34
5,184,2025-04,0.3463,0.3443,14
5,184,2025-05,0.3431,0.3443,50
5,184,2025-06,0.3527,0.3443,63
5,184,2025-07,0.3641,0.3443,34
5,184,2025-08,0.3583,0.3443,26
5,184,2025-09,0.3492,0.3443,3
5,184,2025-10,0.3409,0.3443,37
5,184,2025-11,0.3385,0.3443,60
5,185,2025-01,0.3249,0.3413,14
5,185,2025-02,0.327,0.3413,24
5,185,2025-03,0.33,0.3413,2
5,185,2025-04,0.3362,0.3413,1
5,185,2025-05,0.3455,0.3413,46
5,185,2025-06,0.3479,0.3413,21
5,185,2025-07,0.3499,0.3413,64
5,185,2025-08,0.346,0.3413,30
5,185,2025-09,0.3404,0.3413,21
5,185,2025-10,0.3439,0.3413,12
5,185,2025-11,0.3349,0.3413,14
5,186,2025-01,0.3277,0.3378,42
5,186,2025-02,0.3253,0.3378,11
5,186,2025-03,0.3313,0.3378,24
5,186,2025-04,0.3319,0.3378,6
5,186,2025-05,0.345,0.3378,7
5,186,2025-06,0.341,0.3378,48
