# SYNTHETIC. Pest and disease work orders: census walks, treatments and follow-ups on the P&D teams. NO EPMS table exists for any of this - the client cannot schedule pest work today because there is nowhere to record that they did. Census coverage from ec_pest_census.csv is the order's adherence; about half the follow-ups due in the window were done late and the rest never.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to
WO-2025-0322-P-006,2025-03-22,pest,census,6,379,P6-01,9,10,5372,4608,palms,9.0,10.0,completed,06:00,13:12,
WO-2025-0323-P-001,2025-03-23,pest,followup,1,33,P1-01,1,0,78,0,palms,1.0,0.0,not_started,07:08,,
WO-2025-0324-P-001,2025-03-24,pest,census,6,380,P6-01,9,6,4207,2703,palms,9.0,6.0,partial,07:21,11:34,
WO-2025-0324-P-002,2025-03-24,pest,followup,2,70,P2-01,1,1,101,75,palms,1.0,1.0,partial,06:56,12:05,
WO-2025-0324-P-003,2025-03-24,pest,followup,6,252,P6-01,1,0,87,0,palms,1.0,0.0,not_started,07:19,,
WO-2025-0326-P-001,2025-03-26,pest,treatment,4,142,P4-01,3,3,66,66,palms,3.0,3.0,completed,07:01,13:51,
WO-2025-0327-P-001,2025-03-27,pest,followup,2,40,P2-01,1,1,40,28,palms,1.0,1.0,partial,06:58,11:35,
WO-2025-0329-P-001,2025-03-29,pest,followup,4,135,P4-01,1,1,116,100,palms,1.0,1.0,completed,07:04,13:08,
WO-2025-0330-P-001,2025-03-30,pest,followup,4,152,P4-01,5,0,143,0,palms,5.0,0.0,not_started,07:20,,
WO-2025-0331-P-001,2025-03-31,pest,followup,1,24,P1-01,5,3,137,86,palms,5.0,3.0,partial,07:18,11:27,
WO-2025-0331-P-002,2025-03-31,pest,treatment,2,74,P2-01,2,2,141,128,palms,2.0,2.0,completed,07:16,13:52,
WO-2025-0331-P-003,2025-03-31,pest,followup,3,82,P3-01,1,0,6,0,palms,1.0,0.0,not_started,07:07,,
WO-2025-0401-P-001,2025-04-01,pest,followup,4,132,P4-01,11,11,319,312,palms,11.0,11.0,completed,07:13,14:11,
WO-2025-0403-P-001,2025-04-03,pest,followup,3,112,P3-01,1,1,85,49,palms,1.0,1.0,partial,07:24,11:33,
WO-2025-0403-P-002,2025-04-03,pest,followup,3,121,P3-01,1,1,16,9,palms,1.0,1.0,partial,07:16,10:00,
WO-2025-0404-P-001,2025-04-04,pest,treatment,1,16,P1-01,2,2,174,156,palms,2.0,2.0,completed,06:54,13:20,
WO-2025-0404-P-002,2025-04-04,pest,followup,2,41,P2-01,1,0,63,0,palms,1.0,0.0,not_started,07:24,,
WO-2025-0405-P-001,2025-04-05,pest,treatment,7,347,P7-01,1,1,149,139,palms,1.0,1.0,completed,06:56,13:11,
WO-2025-0406-P-001,2025-04-06,pest,followup,4,151,P4-01,1,0,117,0,palms,1.0,0.0,not_started,07:15,,
WO-2025-0407-P-001,2025-04-07,pest,treatment,1,12,P1-01,23,19,683,570,palms,23.0,19.0,partial,07:11,13:23,
WO-2025-0407-P-002,2025-04-07,pest,treatment,1,19,P1-01,1,1,94,82,palms,1.0,1.0,completed,06:55,13:22,
WO-2025-0407-P-003,2025-04-07,pest,treatment,4,139,P4-01,10,8,287,235,palms,10.0,8.0,partial,07:23,13:10,
WO-2025-0408-P-001,2025-04-08,pest,treatment,5,170,P5-01,15,13,450,375,palms,15.0,13.0,partial,06:55,12:28,
WO-2025-0409-P-001,2025-04-09,pest,followup,7,289,P7-01,1,0,74,0,palms,1.0,0.0,not_started,07:02,,
WO-2025-0410-P-001,2025-04-10,pest,treatment,2,43,P2-01,2,1,144,108,palms,2.0,1.0,partial,07:18,12:31,
WO-2025-0410-P-002,2025-04-10,pest,treatment,2,57,P2-01,2,1,129,112,palms,2.0,1.0,completed,07:17,13:03,
WO-2025-0411-P-001,2025-04-11,pest,treatment,4,160,P4-01,2,2,148,148,palms,2.0,2.0,completed,07:16,14:03,
WO-2025-0412-P-001,2025-04-12,pest,treatment,1,19,P1-01,4,3,102,81,palms,4.0,3.0,partial,07:11,12:47,
WO-2025-0412-P-002,2025-04-12,pest,treatment,1,28,P1-01,6,5,172,141,palms,6.0,5.0,partial,07:16,12:42,
WO-2025-0412-P-003,2025-04-12,pest,treatment,7,302,P7-01,6,6,152,152,palms,6.0,6.0,completed,06:58,14:02,
WO-2025-0414-P-001,2025-04-14,pest,treatment,1,26,P1-01,10,10,296,274,palms,10.0,10.0,completed,06:55,13:40,
WO-2025-0414-P-002,2025-04-14,pest,followup,7,335,P7-01,8,5,237,148,palms,8.0,5.0,partial,06:54,11:16,
WO-2025-0417-P-001,2025-04-17,pest,treatment,3,81,P3-01,3,3,81,81,palms,3.0,3.0,completed,07:17,14:29,
WO-2025-0418-P-001,2025-04-18,pest,treatment,1,8,P1-01,18,15,538,430,palms,18.0,15.0,partial,07:16,12:56,
WO-2025-0418-P-002,2025-04-18,pest,followup,1,32,P1-01,1,0,67,0,palms,1.0,0.0,not_started,06:00,,
WO-2025-0419-P-001,2025-04-19,pest,treatment,5,373,P5-01,1,1,14,12,palms,1.0,1.0,completed,07:07,13:23,
WO-2025-0419-P-002,2025-04-19,pest,treatment,7,348,P7-01,1,1,70,62,palms,1.0,1.0,completed,07:05,13:10,
WO-2025-0421-P-001,2025-04-21,pest,treatment,1,21,P1-01,4,3,101,82,palms,4.0,3.0,partial,07:04,12:47,
WO-2025-0421-P-002,2025-04-21,pest,followup,3,101,P3-01,1,1,105,77,palms,1.0,1.0,partial,06:54,12:08,
WO-2025-0421-P-003,2025-04-21,pest,followup,4,146,P4-01,8,0,236,0,palms,8.0,0.0,not_started,07:15,,
WO-2025-0421-P-004,2025-04-21,pest,treatment,5,189,P5-01,3,2,314,207,palms,3.0,2.0,partial,07:22,11:50,
WO-2025-0421-P-005,2025-04-21,pest,treatment,5,193,P5-01,6,5,153,138,palms,6.0,5.0,completed,07:02,13:14,
WO-2025-0421-P-006,2025-04-21,pest,treatment,6,268,P6-01,1,1,72,57,palms,1.0,1.0,partial,07:23,12:48,
WO-2025-0422-P-001,2025-04-22,pest,followup,3,80,P3-01,3,0,77,0,palms,3.0,0.0,not_started,07:04,,
WO-2025-0422-P-002,2025-04-22,pest,treatment,4,164,P4-01,1,1,38,34,palms,1.0,1.0,completed,07:16,13:44,
WO-2025-0424-P-001,2025-04-24,pest,followup,1,17,P1-01,1,0,58,0,palms,1.0,0.0,not_started,06:58,,
WO-2025-0424-P-002,2025-04-24,pest,treatment,3,96,P3-01,2,2,232,134,palms,2.0,2.0,partial,07:14,11:37,
WO-2025-0424-P-003,2025-04-24,pest,treatment,3,108,P3-01,3,2,261,223,palms,3.0,2.0,completed,07:14,13:19,
WO-2025-0425-P-001,2025-04-25,pest,treatment,3,99,P3-01,5,5,148,123,palms,5.0,5.0,partial,07:00,12:44,
WO-2025-0425-P-002,2025-04-25,pest,followup,5,169,P5-01,10,8,280,238,palms,10.0,8.0,partial,07:05,13:14,
WO-2025-0426-P-001,2025-04-26,pest,followup,5,177,P5-01,1,0,120,0,palms,1.0,0.0,not_started,07:02,,
WO-2025-0428-P-001,2025-04-28,pest,treatment,4,158,P4-01,2,1,125,106,palms,2.0,1.0,partial,07:12,13:31,
WO-2025-0428-P-002,2025-04-28,pest,followup,7,330,P7-01,3,2,79,50,palms,3.0,2.0,partial,07:17,11:48,
WO-2025-0429-P-001,2025-04-29,pest,treatment,6,245,P6-01,1,1,68,68,palms,1.0,1.0,completed,07:13,14:06,
WO-2025-0430-P-001,2025-04-30,pest,followup,1,6,P1-01,1,0,23,0,palms,1.0,0.0,not_started,07:17,,
WO-2025-0430-P-002,2025-04-30,pest,followup,1,36,P1-01,2,0,157,0,palms,2.0,0.0,not_started,07:11,,
WO-2025-0430-P-003,2025-04-30,pest,followup,7,309,P7-01,1,0,107,0,palms,1.0,0.0,not_started,06:56,,
WO-2025-0501-P-001,2025-05-01,pest,followup,3,97,P3-01,5,4,135,109,palms,5.0,4.0,partial,07:09,13:11,
WO-2025-0502-P-001,2025-05-02,pest,treatment,4,137,P4-01,1,1,107,104,palms,1.0,1.0,completed,07:18,14:22,
WO-2025-0502-P-002,2025-05-02,pest,followup,7,340,P7-01,12,9,355,248,palms,12.0,9.0,partial,07:03,12:05,
WO-2025-0503-P-001,2025-05-03,pest,followup,3,86,P3-01,2,0,234,0,palms,2.0,0.0,not_started,07:04,,
WO-2025-0503-P-002,2025-05-03,pest,followup,4,134,P4-01,15,0,424,0,palms,15.0,0.0,not_started,07:06,,
WO-2025-0505-P-001,2025-05-05,pest,followup,1,2,P1-01,13,0,373,0,palms,13.0,0.0,not_started,07:17,,
WO-2025-0505-P-002,2025-05-05,pest,followup,3,83,P3-01,2,2,196,183,palms,2.0,2.0,completed,07:03,13:30,
WO-2025-0505-P-003,2025-05-05,pest,followup,4,136,P4-01,9,8,245,227,palms,9.0,8.0,completed,06:54,13:18,
WO-2025-0505-P-004,2025-05-05,pest,treatment,6,254,P6-01,1,1,50,44,palms,1.0,1.0,completed,06:59,13:13,
WO-2025-0505-P-005,2025-05-05,pest,followup,7,293,P7-01,1,1,78,51,palms,1.0,1.0,partial,07:07,11:33,
WO-2025-0505-P-006,2025-05-05,pest,followup,7,310,P7-01,3,2,66,58,palms,3.0,2.0,completed,07:08,13:12,
WO-2025-0506-P-001,2025-05-06,pest,census,1,1,P1-01,2,2,790,596,palms,2.0,2.0,partial,07:20,12:32,
WO-2025-0506-P-002,2025-05-06,pest,census,1,2,P1-01,8,8,2412,2169,palms,8.0,8.0,completed,07:21,13:42,
WO-2025-0506-P-003,2025-05-06,pest,census,2,40,P2-01,9,9,2419,1619,palms,9.0,9.0,partial,07:04,11:27,
WO-2025-0506-P-004,2025-05-06,pest,census,3,75,P3-01,10,10,4982,3541,palms,10.0,10.0,partial,07:16,12:00,
WO-2025-0506-P-005,2025-05-06,pest,census,4,122,P4-01,5,5,1842,1291,palms,5.0,5.0,partial,06:54,11:47,
WO-2025-0506-P-006,2025-05-06,pest,census,4,123,P4-01,4,4,1518,1205,palms,4.0,4.0,partial,07:17,12:55,
WO-2025-0506-P-007,2025-05-06,pest,census,5,168,P5-01,8,9,5088,3546,palms,8.0,9.0,partial,07:21,12:02,
WO-2025-0506-P-008,2025-05-06,pest,census,6,203,P6-01,12,13,6142,4680,palms,12.0,13.0,partial,07:22,12:37,
WO-2025-0506-P-009,2025-05-06,pest,census,7,287,P7-01,4,4,1843,1191,palms,4.0,4.0,partial,07:09,11:27,
WO-2025-0506-P-010,2025-05-06,pest,census,7,288,P7-01,2,2,900,704,palms,2.0,2.0,partial,06:56,12:43,
WO-2025-0506-P-011,2025-05-06,pest,census,7,289,P7-01,5,5,2379,2083,palms,5.0,5.0,completed,07:02,13:04,
WO-2025-0506-P-012,2025-05-06,pest,treatment,1,18,P1-01,4,4,115,115,palms,4.0,4.0,completed,07:16,14:14,
WO-2025-0507-P-001,2025-05-07,pest,census,1,3,P1-01,5,5,1916,1190,palms,5.0,5.0,partial,06:54,10:58,
WO-2025-0507-P-002,2025-05-07,pest,census,1,4,P1-01,5,5,1855,1704,palms,5.0,5.0,completed,07:07,13:34,
WO-2025-0507-P-003,2025-05-07,pest,census,2,41,P2-01,9,8,3546,3381,palms,9.0,8.0,completed,06:58,13:51,
WO-2025-0507-P-004,2025-05-07,pest,census,3,76,P3-01,10,10,3976,3758,palms,10.0,10.0,completed,06:56,13:27,
WO-2025-0507-P-005,2025-05-07,pest,census,4,124,P4-01,4,4,1503,1040,palms,4.0,4.0,partial,07:13,11:50,
WO-2025-0507-P-006,2025-05-07,pest,census,4,125,P4-01,2,2,943,595,palms,2.0,2.0,partial,07:02,11:22,
WO-2025-0507-P-007,2025-05-07,pest,census,4,126,P4-01,2,2,869,721,palms,2.0,2.0,partial,07:03,12:40,
WO-2025-0507-P-008,2025-05-07,pest,census,4,127,P4-01,1,1,417,333,palms,1.0,1.0,partial,07:14,12:40,
WO-2025-0507-P-009,2025-05-07,pest,census,5,169,P5-01,8,7,4816,3707,palms,8.0,7.0,partial,07:08,12:38,
WO-2025-0507-P-010,2025-05-07,pest,census,6,204,P6-01,12,13,4638,3332,palms,12.0,13.0,partial,07:14,12:09,
WO-2025-0507-P-011,2025-05-07,pest,census,7,290,P7-01,11,9,2977,2665,palms,11.0,9.0,completed,07:07,13:23,
WO-2025-0507-P-012,2025-05-07,pest,treatment,2,62,P2-01,1,1,90,70,palms,1.0,1.0,partial,07:02,12:21,
WO-2025-0507-P-013,2025-05-07,pest,followup,3,84,P3-01,1,1,98,78,palms,1.0,1.0,partial,07:20,13:05,
WO-2025-0508-P-001,2025-05-08,pest,census,1,5,P1-01,3,3,1218,892,palms,3.0,3.0,partial,07:09,12:01,
WO-2025-0508-P-002,2025-05-08,pest,census,1,6,P1-01,2,2,957,715,palms,2.0,2.0,partial,06:54,12:15,
WO-2025-0508-P-003,2025-05-08,pest,census,1,7,P1-01,5,5,2181,2059,palms,5.0,5.0,completed,07:11,13:58,
WO-2025-0508-P-004,2025-05-08,pest,census,2,42,P2-01,9,8,3937,2757,palms,9.0,8.0,partial,07:01,12:03,
WO-2025-0508-P-005,2025-05-08,pest,census,3,77,P3-01,10,11,4004,3256,palms,10.0,11.0,partial,06:55,12:26,
WO-2025-0508-P-006,2025-05-08,pest,census,4,128,P4-01,9,9,4246,2791,palms,9.0,9.0,partial,07:03,11:35,
WO-2025-0508-P-007,2025-05-08,pest,census,5,170,P5-01,8,8,4069,2812,palms,8.0,8.0,partial,07:17,12:13,
WO-2025-0508-P-008,2025-05-08,pest,census,6,205,P6-01,12,11,3432,2997,palms,12.0,11.0,completed,07:04,13:26,
WO-2025-0508-P-009,2025-05-08,pest,census,7,291,P7-01,11,10,3505,3293,palms,11.0,10.0,completed,07:08,13:58,
WO-2025-0508-P-010,2025-05-08,pest,treatment,1,5,P1-01,9,9,269,269,palms,9.0,9.0,completed,07:23,14:22,
WO-2025-0508-P-011,2025-05-08,pest,treatment,2,64,P2-01,1,1,109,100,palms,1.0,1.0,completed,07:18,13:29,
WO-2025-0508-P-012,2025-05-08,pest,treatment,5,189,P5-01,21,19,619,550,palms,21.0,19.0,completed,06:00,13:04,
WO-2025-0508-P-013,2025-05-08,pest,treatment,7,339,P7-01,20,13,583,389,palms,20.0,13.0,partial,07:04,11:54,
WO-2025-0509-P-001,2025-05-09,pest,census,1,8,P1-01,10,10,4399,2901,palms,10.0,10.0,partial,07:13,12:10,
WO-2025-0509-P-002,2025-05-09,pest,census,2,43,P2-01,9,9,4081,2835,palms,9.0,9.0,partial,07:19,11:55,
WO-2025-0509-P-003,2025-05-09,pest,census,3,78,P3-01,10,11,3962,3128,palms,10.0,11.0,partial,07:23,12:40,
WO-2025-0509-P-004,2025-05-09,pest,census,4,129,P4-01,9,9,3176,2764,palms,9.0,9.0,completed,07:11,13:22,
WO-2025-0509-P-005,2025-05-09,pest,census,5,171,P5-01,8,8,3156,2095,palms,8.0,8.0,partial,07:04,11:29,
WO-2025-0509-P-006,2025-05-09,pest,census,6,206,P6-01,12,12,3368,2816,palms,12.0,12.0,partial,07:11,13:02,
WO-2025-0509-P-007,2025-05-09,pest,census,7,292,P7-01,5,5,2599,2334,palms,5.0,5.0,completed,07:07,13:21,
WO-2025-0509-P-008,2025-05-09,pest,census,7,293,P7-01,6,6,3360,2475,palms,6.0,6.0,partial,07:08,12:03,
WO-2025-0509-P-009,2025-05-09,pest,treatment,3,104,P3-01,4,4,110,98,palms,4.0,4.0,completed,06:58,13:27,
WO-2025-0509-P-010,2025-05-09,pest,treatment,7,338,P7-01,1,1,95,81,palms,1.0,1.0,completed,07:19,13:26,
WO-2025-0510-P-001,2025-05-10,pest,census,1,9,P1-01,10,9,3614,3133,palms,10.0,9.0,completed,07:23,13:19,
WO-2025-0510-P-002,2025-05-10,pest,census,2,44,P2-01,9,9,3707,2336,palms,9.0,9.0,partial,07:03,11:13,
WO-2025-0510-P-003,2025-05-10,pest,census,3,79,P3-01,6,6,2545,2241,palms,6.0,6.0,completed,06:58,13:25,
WO-2025-0510-P-004,2025-05-10,pest,census,3,80,P3-01,4,4,1673,1276,palms,4.0,4.0,partial,07:12,12:36,
WO-2025-0510-P-005,2025-05-10,pest,census,4,130,P4-01,9,8,4465,3218,palms,9.0,8.0,partial,07:03,11:50,
WO-2025-0510-P-006,2025-05-10,pest,census,5,172,P5-01,8,8,3585,2934,palms,8.0,8.0,partial,06:59,12:50,
WO-2025-0510-P-007,2025-05-10,pest,census,6,207,P6-01,12,12,3903,2575,palms,12.0,12.0,partial,07:03,11:52,
WO-2025-0510-P-008,2025-05-10,pest,census,7,294,P7-01,5,6,1634,1567,palms,5.0,6.0,completed,07:11,13:38,
WO-2025-0510-P-009,2025-05-10,pest,census,7,295,P7-01,6,6,1725,1495,palms,6.0,6.0,completed,07:03,13:11,
WO-2025-0510-P-010,2025-05-10,pest,followup,4,125,P4-01,2,0,41,0,palms,2.0,0.0,not_started,07:17,,
WO-2025-0512-P-001,2025-05-12,pest,census,1,10,P1-01,10,11,4061,2907,palms,10.0,11.0,partial,07:09,12:27,
WO-2025-0512-P-002,2025-05-12,pest,census,2,45,P2-01,9,9,3815,2908,palms,9.0,9.0,partial,06:57,12:17,
WO-2025-0512-P-003,2025-05-12,pest,census,3,81,P3-01,2,2,1024,907,palms,2.0,2.0,completed,07:07,13:32,
WO-2025-0512-P-004,2025-05-12,pest,census,3,82,P3-01,1,1,335,274,palms,1.0,1.0,partial,06:59,12:51,
WO-2025-0512-P-005,2025-05-12,pest,census,3,83,P3-01,8,9,4965,4607,palms,8.0,9.0,completed,07:03,13:33,
WO-2025-0512-P-006,2025-05-12,pest,census,4,131,P4-01,9,8,4497,3756,palms,9.0,8.0,partial,06:57,12:36,
WO-2025-0512-P-007,2025-05-12,pest,census,5,173,P5-01,8,8,2610,2139,palms,8.0,8.0,partial,07:17,13:01,
WO-2025-0512-P-008,2025-05-12,pest,census,6,208,P6-01,12,12,3458,2300,palms,12.0,12.0,partial,07:09,11:33,
WO-2025-0512-P-009,2025-05-12,pest,census,7,296,P7-01,11,12,3632,2556,palms,11.0,12.0,partial,07:00,12:06,
WO-2025-0512-P-010,2025-05-12,pest,treatment,4,124,P4-01,3,3,75,75,palms,3.0,3.0,completed,07:14,14:18,
WO-2025-0512-P-011,2025-05-12,pest,treatment,5,179,P5-01,1,1,67,67,palms,1.0,1.0,completed,06:56,14:15,
WO-2025-0512-P-012,2025-05-12,pest,followup,6,207,P6-01,1,1,89,72,palms,1.0,1.0,partial,07:23,13:03,
WO-2025-0512-P-013,2025-05-12,pest,treatment,6,209,P6-01,2,1,123,107,palms,2.0,1.0,completed,07:05,13:02,
WO-2025-0513-P-001,2025-05-13,pest,census,1,11,P1-01,10,10,4589,4051,palms,10.0,10.0,completed,07:10,13:15,
WO-2025-0513-P-002,2025-05-13,pest,census,2,46,P2-01,9,9,4059,2551,palms,9.0,9.0,partial,07:17,11:24,
WO-2025-0513-P-003,2025-05-13,pest,census,3,84,P3-01,10,9,4547,2872,palms,10.0,9.0,partial,07:24,11:35,
WO-2025-0513-P-004,2025-05-13,pest,census,4,132,P4-01,9,9,4827,4146,palms,9.0,9.0,completed,06:00,13:05,
WO-2025-0513-P-005,2025-05-13,pest,census,5,174,P5-01,8,8,1495,1381,palms,8.0,8.0,completed,07:07,13:51,
WO-2025-0513-P-006,2025-05-13,pest,census,6,209,P6-01,12,13,3465,2187,palms,12.0,13.0,partial,07:14,11:40,
WO-2025-0513-P-007,2025-05-13,pest,census,7,297,P7-01,11,11,3945,2450,palms,11.0,11.0,partial,07:04,11:43,
WO-2025-0513-P-008,2025-05-13,pest,followup,3,105,P3-01,1,0,89,0,palms,1.0,0.0,not_started,06:59,,
WO-2025-0513-P-009,2025-05-13,pest,followup,6,267,P6-01,1,0,47,0,palms,1.0,0.0,not_started,07:15,,
WO-2025-0513-P-010,2025-05-13,pest,followup,7,342,P7-01,16,13,456,380,palms,16.0,13.0,partial,06:00,13:06,
WO-2025-0514-P-001,2025-05-14,pest,census,1,12,P1-01,10,10,3660,2627,palms,10.0,10.0,partial,07:22,12:44,
WO-2025-0514-P-002,2025-05-14,pest,census,2,47,P2-01,9,10,4050,3608,palms,9.0,10.0,completed,07:05,13:20,
WO-2025-0514-P-003,2025-05-14,pest,census,3,85,P3-01,10,9,3171,2302,palms,10.0,9.0,partial,07:22,12:47,
WO-2025-0514-P-004,2025-05-14,pest,census,4,133,P4-01,9,8,3830,3213,palms,9.0,8.0,partial,07:20,13:02,
WO-2025-0514-P-005,2025-05-14,pest,census,5,176,P5-01,8,10,3735,2990,palms,8.0,10.0,partial,07:13,12:43,
WO-2025-0514-P-006,2025-05-14,pest,census,6,210,P6-01,12,13,4466,3599,palms,12.0,13.0,partial,07:22,13:03,
WO-2025-0514-P-007,2025-05-14,pest,census,7,298,P7-01,11,12,3585,3063,palms,11.0,12.0,completed,07:05,13:19,
WO-2025-0514-P-008,2025-05-14,pest,followup,6,255,P6-01,1,1,54,46,palms,1.0,1.0,completed,07:01,12:54,
WO-2025-0515-P-001,2025-05-15,pest,census,1,13,P1-01,10,9,4481,3749,palms,10.0,9.0,partial,06:57,12:31,
WO-2025-0515-P-002,2025-05-15,pest,census,2,49,P2-01,9,7,3490,2282,palms,9.0,7.0,partial,07:19,12:06,
WO-2025-0515-P-003,2025-05-15,pest,census,3,86,P3-01,10,11,5011,4318,palms,10.0,11.0,completed,07:08,13:09,
WO-2025-0515-P-004,2025-05-15,pest,census,4,134,P4-01,9,9,5064,4383,palms,9.0,9.0,completed,07:04,13:27,
WO-2025-0515-P-005,2025-05-15,pest,census,5,177,P5-01,8,9,4044,2800,palms,8.0,9.0,partial,06:57,11:32,
WO-2025-0515-P-006,2025-05-15,pest,census,6,211,P6-01,12,13,3859,3196,palms,12.0,13.0,partial,07:04,12:44,
WO-2025-0515-P-007,2025-05-15,pest,census,7,299,P7-01,11,11,3548,2244,palms,11.0,11.0,partial,06:57,11:20,
WO-2025-0515-P-008,2025-05-15,pest,followup,1,35,P1-01,2,2,164,164,palms,2.0,2.0,completed,07:17,14:22,
WO-2025-0516-P-001,2025-05-16,pest,census,1,14,P1-01,10,9,4760,3994,palms,10.0,9.0,partial,07:08,13:08,
WO-2025-0516-P-002,2025-05-16,pest,census,2,50,P2-01,9,8,3655,2788,palms,9.0,8.0,partial,07:14,12:27,
WO-2025-0516-P-003,2025-05-16,pest,census,3,87,P3-01,10,9,4214,3057,palms,10.0,9.0,partial,07:22,12:32,
WO-2025-0516-P-004,2025-05-16,pest,census,4,135,P4-01,9,9,3879,3062,palms,9.0,9.0,partial,07:20,13:05,
WO-2025-0516-P-005,2025-05-16,pest,census,5,178,P5-01,8,8,3940,2749,palms,8.0,8.0,partial,07:14,11:52,
WO-2025-0516-P-006,2025-05-16,pest,census,6,212,P6-01,12,10,3842,2863,palms,12.0,10.0,partial,07:02,12:23,
WO-2025-0516-P-007,2025-05-16,pest,census,7,300,P7-01,7,8,2719,2416,palms,7.0,8.0,completed,06:55,13:12,
WO-2025-0516-P-008,2025-05-16,pest,census,7,301,P7-01,4,4,1414,1175,palms,4.0,4.0,partial,07:05,12:41,
WO-2025-0517-P-001,2025-05-17,pest,census,1,15,P1-01,10,10,4700,3027,palms,10.0,10.0,partial,07:21,11:44,
WO-2025-0517-P-002,2025-05-17,pest,census,2,51,P2-01,9,7,3946,3189,palms,9.0,7.0,partial,07:07,12:31,
WO-2025-0517-P-003,2025-05-17,pest,census,3,88,P3-01,10,10,3650,2269,palms,10.0,10.0,partial,07:02,11:28,
WO-2025-0517-P-004,2025-05-17,pest,census,4,136,P4-01,9,8,4573,2963,palms,9.0,8.0,partial,07:16,11:32,
WO-2025-0517-P-005,2025-05-17,pest,census,5,179,P5-01,8,7,3503,3094,palms,8.0,7.0,completed,07:18,13:15,
WO-2025-0517-P-006,2025-05-17,pest,census,6,213,P6-01,12,11,3897,2824,palms,12.0,11.0,partial,07:14,12:11,
WO-2025-0517-P-007,2025-05-17,pest,census,7,302,P7-01,11,11,3949,2979,palms,11.0,11.0,partial,07:01,12:19,
WO-2025-0517-P-008,2025-05-17,pest,followup,4,144,P4-01,6,5,166,122,palms,6.0,5.0,partial,07:23,12:31,
WO-2025-0517-P-009,2025-05-17,pest,followup,7,344,P7-01,1,0,88,0,palms,1.0,0.0,not_started,07:00,,
WO-2025-0519-P-001,2025-05-19,pest,census,1,16,P1-01,10,10,3871,2985,palms,10.0,10.0,partial,07:08,12:54,
WO-2025-0519-P-002,2025-05-19,pest,census,2,52,P2-01,9,8,3507,3137,palms,9.0,8.0,completed,07:08,13:09,
WO-2025-0519-P-003,2025-05-19,pest,census,3,89,P3-01,10,11,4020,3078,palms,10.0,11.0,partial,07:21,12:35,
WO-2025-0519-P-004,2025-05-19,pest,census,4,137,P4-01,9,8,4181,3158,palms,9.0,8.0,partial,07:05,12:33,
WO-2025-0519-P-005,2025-05-19,pest,census,5,180,P5-01,8,9,4069,3750,palms,8.0,9.0,completed,07:09,13:26,
WO-2025-0519-P-006,2025-05-19,pest,census,6,214,P6-01,12,12,4523,4318,palms,12.0,12.0,completed,07:09,13:53,
WO-2025-0519-P-007,2025-05-19,pest,census,7,303,P7-01,11,9,4841,3777,palms,11.0,9.0,partial,07:02,12:42,
WO-2025-0520-P-001,2025-05-20,pest,census,1,17,P1-01,10,9,3449,2322,palms,10.0,9.0,partial,07:01,11:58,
WO-2025-0520-P-002,2025-05-20,pest,census,2,53,P2-01,9,8,4005,3478,palms,9.0,8.0,completed,07:03,12:54,
WO-2025-0520-P-003,2025-05-20,pest,census,3,90,P3-01,10,11,3666,3085,palms,10.0,11.0,partial,07:06,12:45,
WO-2025-0520-P-004,2025-05-20,pest,census,4,138,P4-01,9,9,5357,4139,palms,9.0,9.0,partial,07:02,12:26,
WO-2025-0520-P-005,2025-05-20,pest,census,5,181,P5-01,8,9,4278,3946,palms,8.0,9.0,completed,06:56,13:31,
WO-2025-0520-P-006,2025-05-20,pest,census,6,215,P6-01,12,12,4069,3624,palms,12.0,12.0,completed,06:00,13:01,
WO-2025-0520-P-007,2025-05-20,pest,census,7,304,P7-01,11,12,3910,2520,palms,11.0,12.0,partial,07:18,11:33,
WO-2025-0521-P-001,2025-05-21,pest,census,1,18,P1-01,10,7,2944,2324,palms,10.0,7.0,partial,07:19,12:35,
WO-2025-0521-P-002,2025-05-21,pest,census,2,54,P2-01,9,7,4046,3663,palms,9.0,7.0,completed,07:08,13:35,
WO-2025-0521-P-003,2025-05-21,pest,census,3,91,P3-01,10,9,2256,2099,palms,10.0,9.0,completed,06:55,13:25,
WO-2025-0521-P-004,2025-05-21,pest,census,4,139,P4-01,9,9,3636,3147,palms,9.0,9.0,completed,07:10,12:58,
WO-2025-0521-P-005,2025-05-21,pest,census,5,182,P5-01,8,7,3277,2224,palms,8.0,7.0,partial,07:10,11:38,
WO-2025-0521-P-006,2025-05-21,pest,census,6,216,P6-01,12,13,4164,3911,palms,12.0,13.0,completed,06:54,13:16,
WO-2025-0521-P-007,2025-05-21,pest,census,7,305,P7-01,6,7,3613,2487,palms,6.0,7.0,partial,07:05,11:53,
WO-2025-0521-P-008,2025-05-21,pest,census,7,306,P7-01,5,6,3172,3031,palms,5.0,6.0,completed,07:14,14:14,
WO-2025-0521-P-009,2025-05-21,pest,followup,4,122,P4-01,8,0,219,0,palms,8.0,0.0,not_started,07:12,,
WO-2025-0521-P-010,2025-05-21,pest,followup,7,335,P7-01,1,0,90,0,palms,1.0,0.0,not_started,07:01,,
WO-2025-0522-P-001,2025-05-22,pest,census,1,19,P1-01,10,10,2769,2037,palms,10.0,10.0,partial,06:55,12:17,
