# SYNTHETIC. Harvest work orders, one per block per cutting day. actual_qty is the sum of the per-worker rows on that block that day and reconciles to the client's REAL block-month bunch counts. The plan is generated: backed out through an adherence model driven by real daily rainfall, road condition and gang attendance, calibrated to a 78% bunch-weighted mean. Stands in for EPMS t_harvesting_plan / t_harvester_assignment.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to
WO-2025-0308-H-027,2025-03-08,harvest,harvest,5,201,G5-03,22,9,2205,1886,bunches,22.0,9.0,completed,07:10,13:08,
WO-2025-0308-H-028,2025-03-08,harvest,harvest,6,204,G6-01,22,9,2295,1859,bunches,22.0,9.0,partial,06:58,12:51,
WO-2025-0308-H-029,2025-03-08,harvest,harvest,6,212,G6-01,28,9,3115,2498,bunches,28.0,9.0,partial,07:05,12:30,
WO-2025-0308-H-030,2025-03-08,harvest,harvest,6,379,G6-05,29,9,2980,2219,bunches,29.0,9.0,partial,06:54,12:35,
WO-2025-0308-H-031,2025-03-08,harvest,harvest,7,293,G7-01,11,9,1070,936,bunches,11.0,9.0,completed,07:02,13:02,
WO-2025-0308-H-032,2025-03-08,harvest,harvest,7,297,G7-01,8,8,759,737,bunches,8.0,8.0,completed,07:01,14:01,
WO-2025-0308-H-033,2025-03-08,harvest,harvest,7,305,G7-02,13,9,1376,975,bunches,13.0,9.0,partial,07:18,12:42,WO-2025-0313-H-052
WO-2025-0308-H-034,2025-03-08,harvest,harvest,7,332,G7-03,5,5,544,510,bunches,5.0,5.0,completed,06:49,13:41,
WO-2025-0308-H-035,2025-03-08,harvest,harvest,7,335,G7-03,13,9,1345,1185,bunches,13.0,9.0,completed,06:54,12:53,
WO-2025-0308-H-036,2025-03-08,harvest,harvest,7,345,G7-04,12,9,1309,1054,bunches,12.0,9.0,partial,06:53,12:34,WO-2025-0313-H-058
WO-2025-0309-H-001,2025-03-09,harvest,harvest,1,2,G1-01,24,6,2348,593,bunches,24.0,6.0,weathered_off,06:00,09:01,
WO-2025-0309-H-002,2025-03-09,harvest,harvest,1,14,G1-02,12,8,1251,853,bunches,12.0,8.0,partial,07:18,12:05,
WO-2025-0309-H-003,2025-03-09,harvest,harvest,1,16,G1-02,16,7,1559,656,bunches,16.0,7.0,weathered_off,06:53,08:53,
WO-2025-0309-H-004,2025-03-09,harvest,harvest,1,19,G1-02,12,5,1198,519,bunches,12.0,5.0,weathered_off,06:47,09:19,
WO-2025-0309-H-005,2025-03-09,harvest,harvest,1,22,G1-03,14,8,1383,783,bunches,14.0,8.0,partial,06:56,10:40,WO-2025-0314-H-002
WO-2025-0309-H-006,2025-03-09,harvest,harvest,1,23,G1-03,10,10,966,0,bunches,10.0,3.0,weathered_off,06:47,09:01,WO-2025-0310-H-003
WO-2025-0309-H-007,2025-03-09,harvest,harvest,1,25,G1-03,21,9,2085,1088,bunches,21.0,9.0,weathered_off,06:57,09:13,
WO-2025-0309-H-008,2025-03-09,harvest,harvest,1,26,G1-03,20,9,2091,950,bunches,20.0,9.0,weathered_off,07:10,10:10,
WO-2025-0309-H-009,2025-03-09,harvest,harvest,1,27,G1-03,8,8,795,0,bunches,8.0,2.4,weathered_off,06:56,09:58,WO-2025-0310-H-004
WO-2025-0309-H-010,2025-03-09,harvest,harvest,1,28,G1-03,13,9,1307,893,bunches,13.0,9.0,partial,06:52,11:56,
WO-2025-0309-H-011,2025-03-09,harvest,harvest,1,30,G1-03,7,7,720,0,bunches,7.0,2.1,weathered_off,07:09,09:20,WO-2025-0310-H-005
WO-2025-0309-H-012,2025-03-09,harvest,harvest,1,31,G1-04,15,6,1515,591,bunches,15.0,6.0,weathered_off,07:15,10:12,
WO-2025-0309-H-013,2025-03-09,harvest,harvest,1,32,G1-04,19,6,1974,674,bunches,19.0,6.0,weathered_off,07:18,10:23,
WO-2025-0309-H-014,2025-03-09,harvest,harvest,2,42,G2-01,13,6,1320,589,bunches,13.0,6.0,weathered_off,06:56,09:22,
WO-2025-0309-H-015,2025-03-09,harvest,harvest,2,43,G2-01,7,7,677,0,bunches,7.0,2.1,weathered_off,07:15,10:21,WO-2025-0310-H-007
WO-2025-0309-H-016,2025-03-09,harvest,harvest,2,46,G2-01,11,11,1079,0,bunches,11.0,3.3,weathered_off,06:49,09:26,WO-2025-0310-H-008
WO-2025-0309-H-017,2025-03-09,harvest,harvest,2,47,G2-01,16,9,1574,891,bunches,16.0,9.0,partial,07:19,11:24,WO-2025-0314-H-010
WO-2025-0309-H-018,2025-03-09,harvest,harvest,2,50,G2-02,10,6,984,588,bunches,10.0,6.0,partial,07:11,11:44,WO-2025-0313-H-014
WO-2025-0309-H-019,2025-03-09,harvest,harvest,2,52,G2-02,6,6,576,0,bunches,6.0,1.8,weathered_off,07:18,10:02,WO-2025-0310-H-009
WO-2025-0309-H-020,2025-03-09,harvest,harvest,2,56,G2-02,13,7,1259,658,bunches,13.0,7.0,weathered_off,07:18,09:52,
WO-2025-0309-H-021,2025-03-09,harvest,harvest,2,57,G2-02,7,7,729,0,bunches,7.0,2.1,weathered_off,06:00,10:15,WO-2025-0310-H-010
WO-2025-0309-H-022,2025-03-09,harvest,harvest,2,58,G2-02,12,6,1231,631,bunches,12.0,6.0,weathered_off,06:53,08:45,
WO-2025-0309-H-023,2025-03-09,harvest,harvest,2,65,G2-03,19,5,1885,512,bunches,19.0,5.0,weathered_off,06:47,09:19,
WO-2025-0309-H-024,2025-03-09,harvest,harvest,2,67,G2-03,8,8,825,0,bunches,8.0,2.4,weathered_off,06:49,10:03,WO-2025-0310-H-011
WO-2025-0309-H-025,2025-03-09,harvest,harvest,2,71,G2-04,5,5,544,0,bunches,5.0,1.5,weathered_off,07:18,10:36,WO-2025-0310-H-012
WO-2025-0309-H-026,2025-03-09,harvest,harvest,2,72,G2-04,7,7,724,0,bunches,7.0,2.1,weathered_off,07:14,08:44,WO-2025-0310-H-013
WO-2025-0309-H-027,2025-03-09,harvest,harvest,2,382,G2-04,10,10,1106,0,bunches,10.0,3.0,weathered_off,07:18,09:51,WO-2025-0310-H-015
WO-2025-0309-H-028,2025-03-09,harvest,harvest,3,79,G3-01,12,12,1187,0,bunches,12.0,3.6,weathered_off,07:17,10:20,WO-2025-0310-H-016
WO-2025-0309-H-029,2025-03-09,harvest,harvest,3,80,G3-01,7,7,620,0,bunches,7.0,2.1,weathered_off,07:01,08:56,WO-2025-0310-H-017
WO-2025-0309-H-030,2025-03-09,harvest,harvest,3,82,G3-01,5,1,467,149,bunches,5.0,1.0,weathered_off,07:19,09:18,
WO-2025-0309-H-031,2025-03-09,harvest,harvest,3,87,G3-01,65,9,6298,1327,bunches,65.0,9.0,weathered_off,06:51,09:58,
WO-2025-0309-H-032,2025-03-09,harvest,harvest,3,88,G3-02,17,9,1612,887,bunches,17.0,9.0,partial,07:14,11:36,WO-2025-0313-H-025
WO-2025-0309-H-033,2025-03-09,harvest,harvest,3,91,G3-02,14,8,1332,817,bunches,14.0,8.0,partial,06:47,11:07,WO-2025-0314-H-018
WO-2025-0309-H-034,2025-03-09,harvest,harvest,3,93,G3-02,17,17,1747,0,bunches,17.0,5.1,weathered_off,06:58,09:28,WO-2025-0310-H-019
WO-2025-0309-H-035,2025-03-09,harvest,harvest,3,95,G3-02,18,9,1865,946,bunches,18.0,9.0,weathered_off,06:59,09:35,
WO-2025-0309-H-036,2025-03-09,harvest,harvest,3,97,G3-02,14,14,1370,0,bunches,14.0,4.2,weathered_off,06:49,09:06,WO-2025-0310-H-020
WO-2025-0309-H-037,2025-03-09,harvest,harvest,3,98,G3-02,19,9,1920,1160,bunches,19.0,9.0,partial,07:09,11:52,
WO-2025-0309-H-038,2025-03-09,harvest,harvest,3,100,G3-02,17,9,1769,1005,bunches,17.0,9.0,partial,06:48,11:01,WO-2025-0313-H-026
WO-2025-0309-H-039,2025-03-09,harvest,harvest,3,101,G3-03,33,9,3295,1120,bunches,33.0,9.0,weathered_off,07:07,10:34,
WO-2025-0309-H-040,2025-03-09,harvest,harvest,3,104,G3-03,13,13,1300,0,bunches,13.0,3.9,weathered_off,07:09,09:12,WO-2025-0310-H-021
WO-2025-0309-H-041,2025-03-09,harvest,harvest,3,106,G3-03,3,3,287,0,bunches,3.0,0.9,weathered_off,07:20,09:08,WO-2025-0310-H-023
WO-2025-0309-H-042,2025-03-09,harvest,harvest,3,110,G3-03,13,13,1372,0,bunches,13.0,3.9,weathered_off,07:16,09:10,WO-2025-0310-H-025
WO-2025-0309-H-043,2025-03-09,harvest,harvest,3,112,G3-03,7,7,682,0,bunches,7.0,2.1,weathered_off,06:48,08:33,WO-2025-0310-H-026
WO-2025-0309-H-044,2025-03-09,harvest,harvest,3,115,G3-04,25,9,2503,899,bunches,25.0,9.0,weathered_off,06:51,09:52,
WO-2025-0309-H-045,2025-03-09,harvest,harvest,3,120,G3-04,17,9,1725,898,bunches,17.0,9.0,weathered_off,07:19,09:05,
WO-2025-0309-H-046,2025-03-09,harvest,harvest,4,126,G4-01,16,5,1721,563,bunches,16.0,5.0,weathered_off,07:01,08:35,
WO-2025-0309-H-047,2025-03-09,harvest,harvest,4,132,G4-01,49,9,5301,1762,bunches,49.0,9.0,weathered_off,07:05,09:44,
WO-2025-0309-H-048,2025-03-09,harvest,harvest,4,133,G4-02,14,14,1512,0,bunches,14.0,4.2,weathered_off,07:04,08:54,WO-2025-0310-H-027
WO-2025-0309-H-049,2025-03-09,harvest,harvest,4,135,G4-02,48,9,5135,2457,bunches,48.0,9.0,weathered_off,07:09,09:11,
WO-2025-0309-H-050,2025-03-09,harvest,harvest,4,142,G4-02,18,18,1879,0,bunches,18.0,5.4,weathered_off,06:55,08:46,WO-2025-0310-H-029
WO-2025-0309-H-051,2025-03-09,harvest,harvest,4,143,G4-02,42,9,4341,1924,bunches,42.0,9.0,weathered_off,06:51,08:47,
WO-2025-0309-H-052,2025-03-09,harvest,harvest,4,145,G4-03,11,11,1107,0,bunches,11.0,3.3,weathered_off,07:07,09:41,WO-2025-0310-H-030
WO-2025-0309-H-053,2025-03-09,harvest,harvest,4,147,G4-03,74,9,7461,2559,bunches,74.0,9.0,weathered_off,07:07,09:14,
WO-2025-0309-H-054,2025-03-09,harvest,harvest,4,155,G4-04,7,7,715,0,bunches,7.0,2.1,weathered_off,07:07,10:23,WO-2025-0310-H-033
WO-2025-0309-H-055,2025-03-09,harvest,harvest,4,160,G4-04,17,17,1707,0,bunches,17.0,5.1,weathered_off,07:02,08:47,WO-2025-0310-H-034
WO-2025-0309-H-056,2025-03-09,harvest,harvest,5,169,G5-01,33,9,3383,1697,bunches,33.0,9.0,weathered_off,06:56,08:28,
WO-2025-0309-H-057,2025-03-09,harvest,harvest,5,170,G5-01,25,9,2604,1309,bunches,25.0,9.0,weathered_off,07:19,10:11,
WO-2025-0309-H-058,2025-03-09,harvest,harvest,5,171,G5-01,19,9,2006,1070,bunches,19.0,9.0,weathered_off,06:49,09:24,
WO-2025-0309-H-059,2025-03-09,harvest,harvest,5,188,G5-02,28,9,2820,1028,bunches,28.0,9.0,weathered_off,06:56,08:31,
WO-2025-0309-H-060,2025-03-09,harvest,harvest,5,193,G5-03,21,21,2106,0,bunches,21.0,6.3,weathered_off,07:12,08:00,WO-2025-0310-H-036
WO-2025-0309-H-061,2025-03-09,harvest,harvest,5,196,G5-03,59,9,5949,2196,bunches,59.0,9.0,weathered_off,07:04,10:16,
WO-2025-0309-H-062,2025-03-09,harvest,harvest,6,203,G6-01,19,19,2004,0,bunches,19.0,5.7,weathered_off,06:59,09:05,WO-2025-0310-H-037
WO-2025-0309-H-063,2025-03-09,harvest,harvest,6,208,G6-01,49,9,5006,1044,bunches,49.0,9.0,weathered_off,06:48,08:49,
WO-2025-0309-H-064,2025-03-09,harvest,harvest,6,223,G6-02,98,9,10081,4280,bunches,98.0,9.0,weathered_off,06:52,09:52,
WO-2025-0309-H-065,2025-03-09,harvest,harvest,6,230,G6-02,16,16,1658,0,bunches,16.0,4.8,weathered_off,06:00,10:08,WO-2025-0310-H-038
WO-2025-0309-H-066,2025-03-09,harvest,harvest,6,245,G6-02,29,9,2946,1451,bunches,29.0,9.0,weathered_off,07:12,08:53,
WO-2025-0309-H-067,2025-03-09,harvest,harvest,6,252,G6-03,43,9,4447,2411,bunches,43.0,9.0,weathered_off,06:47,10:14,
WO-2025-0309-H-068,2025-03-09,harvest,harvest,6,253,G6-03,18,9,1874,946,bunches,18.0,9.0,weathered_off,06:54,10:20,
WO-2025-0309-H-069,2025-03-09,harvest,harvest,6,258,G6-04,9,4,943,395,bunches,9.0,4.0,weathered_off,06:55,09:16,
WO-2025-0309-H-070,2025-03-09,harvest,harvest,6,259,G6-04,50,9,5073,2047,bunches,50.0,9.0,weathered_off,06:49,09:30,
WO-2025-0309-H-071,2025-03-09,harvest,harvest,6,261,G6-04,30,9,2963,1638,bunches,30.0,9.0,partial,06:46,11:07,
WO-2025-0309-H-072,2025-03-09,harvest,harvest,6,263,G6-04,24,9,2363,1471,bunches,24.0,9.0,partial,06:48,10:58,
WO-2025-0309-H-073,2025-03-09,harvest,harvest,6,266,G6-04,12,12,1186,0,bunches,12.0,3.6,weathered_off,07:08,08:41,WO-2025-0310-H-039
WO-2025-0309-H-074,2025-03-09,harvest,harvest,7,288,G7-01,9,9,997,0,bunches,9.0,2.7,weathered_off,06:48,08:26,WO-2025-0310-H-040
WO-2025-0309-H-075,2025-03-09,harvest,harvest,7,291,G7-01,26,8,2588,766,bunches,26.0,8.0,weathered_off,07:20,09:43,
WO-2025-0309-H-076,2025-03-09,harvest,harvest,7,296,G7-01,20,9,2027,959,bunches,20.0,9.0,weathered_off,07:07,08:46,
WO-2025-0309-H-077,2025-03-09,harvest,harvest,7,299,G7-02,35,8,3527,777,bunches,35.0,8.0,weathered_off,07:19,10:08,
WO-2025-0309-H-078,2025-03-09,harvest,harvest,7,333,G7-03,15,8,1489,818,bunches,15.0,8.0,weathered_off,07:13,08:55,
WO-2025-0309-H-079,2025-03-09,harvest,harvest,7,334,G7-03,16,8,1588,790,bunches,16.0,8.0,weathered_off,07:10,10:06,
WO-2025-0309-H-080,2025-03-09,harvest,harvest,7,336,G7-03,16,9,1698,1020,bunches,16.0,9.0,partial,06:55,11:38,WO-2025-0314-H-052
WO-2025-0309-H-081,2025-03-09,harvest,harvest,7,337,G7-03,13,7,1252,705,bunches,13.0,7.0,partial,07:19,11:11,
WO-2025-0309-H-082,2025-03-09,harvest,harvest,7,338,G7-03,18,9,1852,887,bunches,18.0,9.0,weathered_off,06:46,08:52,
WO-2025-0309-H-083,2025-03-09,harvest,harvest,7,340,G7-04,19,9,1886,992,bunches,19.0,9.0,weathered_off,07:07,10:14,
WO-2025-0309-H-084,2025-03-09,harvest,harvest,7,347,G7-04,23,9,2510,1214,bunches,23.0,9.0,weathered_off,06:49,09:43,
WO-2025-0310-H-001,2025-03-10,harvest,harvest,1,15,G1-02,11,9,1126,897,bunches,11.0,9.0,partial,06:48,12:38,WO-2025-0315-H-005
WO-2025-0310-H-002,2025-03-10,harvest,harvest,1,17,G1-02,7,6,704,593,bunches,7.0,6.0,partial,07:13,13:23,WO-2025-0313-H-005
WO-2025-0310-H-003,2025-03-10,harvest,harvest,1,23,G1-03,10,8,966,782,bunches,10.0,8.0,partial,07:17,12:00,
WO-2025-0310-H-004,2025-03-10,harvest,harvest,1,27,G1-03,8,8,795,851,bunches,8.0,8.0,completed,06:56,14:50,
WO-2025-0310-H-005,2025-03-10,harvest,harvest,1,30,G1-03,7,6,720,607,bunches,7.0,6.0,partial,06:56,13:20,WO-2025-0313-H-008
WO-2025-0310-H-006,2025-03-10,harvest,harvest,1,36,G1-04,8,6,845,641,bunches,8.0,6.0,partial,07:09,12:19,
WO-2025-0310-H-007,2025-03-10,harvest,harvest,2,43,G2-01,7,6,677,531,bunches,7.0,6.0,partial,06:56,12:29,WO-2025-0313-H-012
WO-2025-0310-H-008,2025-03-10,harvest,harvest,2,46,G2-01,11,7,1079,707,bunches,11.0,7.0,partial,07:03,12:10,WO-2025-0312-H-008
WO-2025-0310-H-009,2025-03-10,harvest,harvest,2,52,G2-02,6,5,576,496,bunches,6.0,5.0,completed,07:08,13:30,
WO-2025-0310-H-010,2025-03-10,harvest,harvest,2,57,G2-02,7,6,729,553,bunches,7.0,6.0,partial,06:56,12:30,WO-2025-0315-H-010
WO-2025-0310-H-011,2025-03-10,harvest,harvest,2,67,G2-03,8,6,825,620,bunches,8.0,6.0,partial,07:09,12:17,
WO-2025-0310-H-012,2025-03-10,harvest,harvest,2,71,G2-04,5,5,544,472,bunches,5.0,5.0,completed,07:04,13:27,
WO-2025-0310-H-013,2025-03-10,harvest,harvest,2,72,G2-04,7,6,724,644,bunches,7.0,6.0,completed,07:06,13:35,
WO-2025-0310-H-014,2025-03-10,harvest,harvest,2,74,G2-04,10,8,988,874,bunches,10.0,8.0,completed,06:51,12:56,
WO-2025-0310-H-015,2025-03-10,harvest,harvest,2,382,G2-04,10,8,1106,859,bunches,10.0,8.0,partial,07:16,12:47,WO-2025-0313-H-021
WO-2025-0310-H-016,2025-03-10,harvest,harvest,3,79,G3-01,12,9,1187,968,bunches,12.0,9.0,partial,06:49,12:59,
WO-2025-0310-H-017,2025-03-10,harvest,harvest,3,80,G3-01,7,8,620,709,bunches,7.0,8.0,completed,06:50,15:17,
WO-2025-0310-H-018,2025-03-10,harvest,harvest,3,83,G3-01,30,9,3131,2655,bunches,30.0,9.0,partial,06:55,12:43,
WO-2025-0310-H-019,2025-03-10,harvest,harvest,3,93,G3-02,17,9,1747,1517,bunches,17.0,9.0,completed,07:11,13:24,
WO-2025-0310-H-020,2025-03-10,harvest,harvest,3,97,G3-02,14,9,1370,907,bunches,14.0,9.0,partial,07:12,12:17,
WO-2025-0310-H-021,2025-03-10,harvest,harvest,3,104,G3-03,13,9,1300,952,bunches,13.0,9.0,partial,07:03,12:35,WO-2025-0314-H-022
WO-2025-0310-H-022,2025-03-10,harvest,harvest,3,105,G3-03,8,7,764,611,bunches,8.0,7.0,partial,07:06,13:11,
WO-2025-0310-H-023,2025-03-10,harvest,harvest,3,106,G3-03,3,3,287,291,bunches,3.0,3.0,completed,06:57,13:55,
WO-2025-0310-H-024,2025-03-10,harvest,harvest,3,108,G3-03,14,9,1496,1242,bunches,14.0,9.0,partial,07:02,13:19,WO-2025-0313-H-030
WO-2025-0310-H-025,2025-03-10,harvest,harvest,3,110,G3-03,13,9,1372,1010,bunches,13.0,9.0,partial,07:08,12:33,
WO-2025-0310-H-026,2025-03-10,harvest,harvest,3,112,G3-03,7,5,682,489,bunches,7.0,5.0,partial,07:09,12:26,
WO-2025-0310-H-027,2025-03-10,harvest,harvest,4,133,G4-02,14,9,1512,1445,bunches,14.0,9.0,completed,07:08,13:37,
WO-2025-0310-H-028,2025-03-10,harvest,harvest,4,137,G4-02,17,9,1805,1331,bunches,17.0,9.0,partial,07:10,12:08,
WO-2025-0310-H-029,2025-03-10,harvest,harvest,4,142,G4-02,18,9,1879,1543,bunches,18.0,9.0,partial,07:11,13:07,WO-2025-0314-H-026
WO-2025-0310-H-030,2025-03-10,harvest,harvest,4,145,G4-03,11,9,1107,1164,bunches,11.0,9.0,completed,07:20,14:50,
WO-2025-0310-H-031,2025-03-10,harvest,harvest,4,151,G4-03,21,9,2230,1576,bunches,21.0,9.0,partial,06:48,11:00,
WO-2025-0310-H-032,2025-03-10,harvest,harvest,4,152,G4-03,17,9,1732,1640,bunches,17.0,9.0,completed,07:08,13:45,
WO-2025-0310-H-033,2025-03-10,harvest,harvest,4,155,G4-04,7,6,715,596,bunches,7.0,6.0,partial,06:58,13:18,WO-2025-0313-H-039
WO-2025-0310-H-034,2025-03-10,harvest,harvest,4,160,G4-04,17,9,1707,1705,bunches,17.0,9.0,completed,06:00,14:05,
WO-2025-0310-H-035,2025-03-10,harvest,harvest,5,179,G5-01,18,9,1932,1389,bunches,18.0,9.0,partial,07:16,12:19,
WO-2025-0310-H-036,2025-03-10,harvest,harvest,5,193,G5-03,21,9,2106,1511,bunches,21.0,9.0,partial,07:15,12:40,
WO-2025-0310-H-037,2025-03-10,harvest,harvest,6,203,G6-01,19,9,2004,1554,bunches,19.0,9.0,partial,06:52,12:40,WO-2025-0315-H-033
WO-2025-0310-H-038,2025-03-10,harvest,harvest,6,230,G6-02,16,9,1658,1515,bunches,16.0,9.0,completed,06:52,13:15,
WO-2025-0310-H-039,2025-03-10,harvest,harvest,6,266,G6-04,12,9,1186,1102,bunches,12.0,9.0,completed,06:52,13:49,
WO-2025-0310-H-040,2025-03-10,harvest,harvest,7,288,G7-01,9,7,997,772,bunches,9.0,7.0,partial,07:12,13:09,
WO-2025-0310-H-041,2025-03-10,harvest,harvest,7,290,G7-01,12,0,1235,0,bunches,12.0,0.0,not_started,07:04,,WO-2025-0311-H-038
WO-2025-0310-H-042,2025-03-10,harvest,harvest,7,310,G7-02,9,8,963,806,bunches,9.0,8.0,partial,06:47,12:52,WO-2025-0313-H-055
WO-2025-0311-H-001,2025-03-11,harvest,harvest,1,1,G1-01,2,2,206,196,bunches,2.0,2.0,completed,06:58,13:55,
WO-2025-0311-H-002,2025-03-11,harvest,harvest,1,8,G1-01,10,8,957,789,bunches,10.0,8.0,partial,06:50,12:38,WO-2025-0315-H-003
WO-2025-0311-H-003,2025-03-11,harvest,harvest,1,10,G1-01,7,8,665,765,bunches,7.0,8.0,completed,07:12,15:21,
WO-2025-0311-H-004,2025-03-11,harvest,harvest,1,12,G1-02,9,9,921,925,bunches,9.0,9.0,completed,06:48,13:44,
WO-2025-0311-H-005,2025-03-11,harvest,harvest,1,18,G1-02,5,5,438,449,bunches,5.0,5.0,completed,07:01,14:43,
WO-2025-0311-H-006,2025-03-11,harvest,harvest,1,24,G1-03,7,4,661,432,bunches,7.0,4.0,partial,07:04,12:03,WO-2025-0316-H-003
WO-2025-0311-H-007,2025-03-11,harvest,harvest,1,29,G1-03,6,6,601,596,bunches,6.0,6.0,completed,06:46,13:53,
WO-2025-0311-H-008,2025-03-11,harvest,harvest,1,37,G1-04,4,4,389,433,bunches,4.0,4.0,completed,06:57,14:46,
WO-2025-0311-H-009,2025-03-11,harvest,harvest,1,39,G1-04,9,7,901,648,bunches,9.0,7.0,partial,07:05,11:57,WO-2025-0315-H-008
WO-2025-0311-H-010,2025-03-11,harvest,harvest,2,40,G2-01,6,6,655,626,bunches,6.0,6.0,completed,07:05,13:51,
WO-2025-0311-H-011,2025-03-11,harvest,harvest,2,49,G2-01,7,6,684,538,bunches,7.0,6.0,partial,06:52,12:27,WO-2025-0313-H-013
WO-2025-0311-H-012,2025-03-11,harvest,harvest,2,53,G2-02,8,9,838,906,bunches,8.0,9.0,completed,06:47,14:37,
WO-2025-0311-H-013,2025-03-11,harvest,harvest,2,59,G2-03,7,6,723,623,bunches,7.0,6.0,completed,07:18,13:31,
WO-2025-0311-H-014,2025-03-11,harvest,harvest,2,69,G2-04,8,8,804,757,bunches,8.0,8.0,completed,07:04,14:06,
WO-2025-0311-H-015,2025-03-11,harvest,harvest,3,75,G3-01,12,9,1283,1179,bunches,12.0,9.0,completed,07:05,14:00,
WO-2025-0311-H-016,2025-03-11,harvest,harvest,3,77,G3-01,11,9,1153,1326,bunches,11.0,9.0,completed,07:01,15:31,
WO-2025-0311-H-017,2025-03-11,harvest,harvest,3,89,G3-02,11,9,1031,958,bunches,11.0,9.0,completed,07:09,13:46,
WO-2025-0311-H-018,2025-03-11,harvest,harvest,3,102,G3-03,7,7,711,701,bunches,7.0,7.0,completed,07:14,14:37,
WO-2025-0311-H-019,2025-03-11,harvest,harvest,3,107,G3-03,16,9,1664,1217,bunches,16.0,9.0,partial,07:15,12:34,
WO-2025-0311-H-020,2025-03-11,harvest,harvest,3,111,G3-03,14,9,1419,1271,bunches,14.0,9.0,completed,06:46,13:03,
WO-2025-0311-H-021,2025-03-11,harvest,harvest,3,114,G3-04,6,6,569,551,bunches,6.0,6.0,completed,06:48,14:08,
WO-2025-0311-H-022,2025-03-11,harvest,harvest,4,134,G4-02,13,0,1362,0,bunches,13.0,0.0,not_started,06:55,,WO-2025-0312-H-019
WO-2025-0311-H-023,2025-03-11,harvest,harvest,4,140,G4-02,15,9,1547,1447,bunches,15.0,9.0,completed,06:50,13:32,
WO-2025-0311-H-024,2025-03-11,harvest,harvest,4,149,G4-03,30,9,3198,2318,bunches,30.0,9.0,partial,06:46,11:41,
WO-2025-0311-H-025,2025-03-11,harvest,harvest,4,165,G4-04,9,8,929,811,bunches,9.0,8.0,completed,07:04,13:11,
WO-2025-0311-H-026,2025-03-11,harvest,harvest,5,172,G5-01,14,9,1465,1246,bunches,14.0,9.0,completed,07:17,13:24,
WO-2025-0311-H-027,2025-03-11,harvest,harvest,5,185,G5-02,12,9,1276,1309,bunches,12.0,9.0,completed,07:09,14:22,
WO-2025-0311-H-028,2025-03-11,harvest,harvest,5,189,G5-02,12,9,1188,1025,bunches,12.0,9.0,completed,07:15,13:06,
WO-2025-0311-H-029,2025-03-11,harvest,harvest,5,190,G5-02,10,9,1057,1054,bunches,10.0,9.0,completed,07:03,14:00,
WO-2025-0311-H-030,2025-03-11,harvest,harvest,5,194,G5-03,13,9,1405,1433,bunches,13.0,9.0,completed,07:14,14:42,
WO-2025-0311-H-031,2025-03-11,harvest,harvest,5,373,G5-03,4,3,420,353,bunches,4.0,3.0,partial,07:20,12:59,
WO-2025-0311-H-032,2025-03-11,harvest,harvest,6,249,G6-03,12,9,1178,1355,bunches,12.0,9.0,completed,07:14,15:44,
WO-2025-0311-H-033,2025-03-11,harvest,harvest,6,250,G6-03,11,9,1093,1013,bunches,11.0,9.0,completed,06:49,13:14,
WO-2025-0311-H-034,2025-03-11,harvest,harvest,6,255,G6-03,11,0,1051,0,bunches,11.0,0.0,not_started,07:10,,WO-2025-0312-H-029
WO-2025-0311-H-035,2025-03-11,harvest,harvest,6,265,G6-04,12,9,1279,1394,bunches,12.0,9.0,completed,06:59,14:28,
WO-2025-0311-H-036,2025-03-11,harvest,harvest,6,269,G6-05,12,9,1318,1180,bunches,12.0,9.0,completed,06:49,13:20,
WO-2025-0311-H-037,2025-03-11,harvest,harvest,7,289,G7-01,8,8,822,800,bunches,8.0,8.0,completed,06:55,13:56,
WO-2025-0311-H-038,2025-03-11,harvest,harvest,7,290,G7-01,12,9,1235,904,bunches,12.0,9.0,partial,06:54,12:30,WO-2025-0315-H-039
WO-2025-0311-H-039,2025-03-11,harvest,harvest,7,303,G7-02,13,9,1305,1111,bunches,13.0,9.0,completed,06:54,12:55,
WO-2025-0311-H-040,2025-03-11,harvest,harvest,7,304,G7-02,10,9,1034,1189,bunches,10.0,9.0,completed,06:55,15:20,
WO-2025-0311-H-041,2025-03-11,harvest,harvest,7,311,G7-03,11,9,1124,1181,bunches,11.0,9.0,completed,07:17,14:33,
WO-2025-0311-H-042,2025-03-11,harvest,harvest,7,341,G7-04,11,9,1175,1321,bunches,11.0,9.0,completed,07:07,15:27,
WO-2025-0312-H-001,2025-03-12,harvest,harvest,1,6,G1-01,2,2,184,169,bunches,2.0,2.0,completed,07:15,13:36,
WO-2025-0312-H-002,2025-03-12,harvest,harvest,1,7,G1-01,3,4,332,367,bunches,3.0,4.0,completed,07:16,15:25,
WO-2025-0312-H-003,2025-03-12,harvest,harvest,1,9,G1-01,6,7,611,695,bunches,6.0,7.0,completed,07:05,14:56,
WO-2025-0312-H-004,2025-03-12,harvest,harvest,1,11,G1-02,12,9,1210,1187,bunches,12.0,9.0,completed,07:11,14:23,
WO-2025-0312-H-005,2025-03-12,harvest,harvest,1,33,G1-04,5,5,529,567,bunches,5.0,5.0,completed,07:08,14:45,
