# SYNTHETIC. Upkeep work orders: pruning, circle weeding, path upkeep and spraying, SIMULATED crew by crew and day by day. Each crew takes its most overdue job each morning, plans the day off expected headcount, and does what attendance, real daily rainfall and road condition allowed; the remainder carries to tomorrow. Stands in for EPMS t_workplan / t_work_assignment.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to
WO-2025-0306-U-027,2025-03-06,weed,circle_weeding,7,311,U7-03,10,10,10.9,10.12,ha,10.0,10.0,partial,07:04,13:33,WO-2025-0307-U-027
WO-2025-0306-U-028,2025-03-06,weed,path_upkeep,7,344,U7-04,6,8,8.53,8.53,ha,6.0,8.0,completed,07:10,14:39,
WO-2025-0306-U-029,2025-03-06,spray,spraying,7,340,S7-01,7,12,15.62,15.62,ha,7.0,12.0,completed,06:57,14:26,
WO-2025-0307-U-001,2025-03-07,weed,circle_weeding,1,13,U1-01,12,12,14.19,14.2,ha,12.0,12.0,partial,07:13,13:58,WO-2025-0308-U-001
WO-2025-0307-U-002,2025-03-07,weed,circle_weeding,1,25,U1-02,12,15,14.82,11.37,ha,12.0,15.0,partial,06:48,12:35,WO-2025-0308-U-002
WO-2025-0307-U-003,2025-03-07,weed,path_upkeep,1,30,U1-03,2,14,1.65,1.65,ha,2.0,14.0,completed,06:54,14:07,
WO-2025-0307-U-004,2025-03-07,spray,spraying,1,20,S1-01,2,12,3.49,3.49,ha,2.0,12.0,completed,07:07,14:18,
WO-2025-0307-U-005,2025-03-07,weed,circle_weeding,2,49,U2-01,12,15,14.06,14.06,ha,12.0,15.0,completed,06:51,14:03,
WO-2025-0307-U-006,2025-03-07,prune,pruning,2,55,U2-02,12,13,720,454,palms,12.0,13.0,partial,07:15,11:45,WO-2025-0308-U-005
WO-2025-0307-U-007,2025-03-07,weed,circle_weeding,2,66,U2-03,12,13,13.53,14.15,ha,12.0,13.0,partial,06:58,13:49,WO-2025-0308-U-006
WO-2025-0307-U-008,2025-03-07,spray,spraying,2,64,S2-01,4,8,8.64,8.64,ha,4.0,8.0,completed,07:07,14:36,
WO-2025-0307-U-009,2025-03-07,weed,circle_weeding,3,76,U3-01,12,15,12.94,11.44,ha,12.0,15.0,partial,06:56,12:00,WO-2025-0308-U-007
WO-2025-0307-U-010,2025-03-07,prune,pruning,3,96,U3-02,12,12,654,555,palms,12.0,12.0,partial,06:45,12:29,WO-2025-0308-U-008
WO-2025-0307-U-011,2025-03-07,weed,circle_weeding,3,111,U3-03,12,14,13.99,9.14,ha,12.0,14.0,partial,07:06,12:01,WO-2025-0308-U-009
WO-2025-0307-U-012,2025-03-07,spray,spraying,3,91,S3-01,7,14,17.03,17.03,ha,7.0,14.0,completed,06:00,14:25,
WO-2025-0307-U-013,2025-03-07,prune,pruning,4,133,U4-02,11,11,663,446,palms,11.0,11.0,partial,06:54,12:02,WO-2025-0308-U-011
WO-2025-0307-U-014,2025-03-07,weed,circle_weeding,4,151,U4-03,11,10,11.81,7.32,ha,11.0,10.0,partial,06:46,11:08,WO-2025-0308-U-012
WO-2025-0307-U-015,2025-03-07,weed,circle_weeding,4,158,U4-04,11,13,11.37,6.3,ha,11.0,13.0,partial,07:12,10:51,WO-2025-0308-U-013
WO-2025-0307-U-016,2025-03-07,spray,spraying,4,159,S4-01,11,15,26.64,26.64,ha,11.0,15.0,completed,06:53,13:40,
WO-2025-0307-U-017,2025-03-07,prune,pruning,5,178,U5-01,11,13,656,597,palms,11.0,13.0,partial,06:51,13:04,WO-2025-0308-U-014
WO-2025-0307-U-018,2025-03-07,weed,circle_weeding,5,188,U5-02,7,8,8.36,8.36,ha,7.0,8.0,completed,07:13,14:08,
WO-2025-0307-U-019,2025-03-07,prune,pruning,5,196,U5-03,11,11,726,720,palms,11.0,11.0,partial,07:02,14:02,WO-2025-0308-U-016
WO-2025-0307-U-020,2025-03-07,spray,spraying,5,181,S5-01,8,9,17.33,17.33,ha,8.0,9.0,completed,06:59,14:18,
WO-2025-0307-U-021,2025-03-07,weed,circle_weeding,6,203,U6-01,12,14,13.2,13.88,ha,12.0,14.0,partial,06:54,14:03,WO-2025-0308-U-018
WO-2025-0307-U-022,2025-03-07,weed,circle_weeding,6,246,U6-02,2,14,1.58,1.58,ha,2.0,14.0,completed,07:02,14:19,
WO-2025-0307-U-023,2025-03-07,prune,pruning,6,254,U6-03,12,12,729,603,palms,12.0,12.0,partial,06:48,12:51,WO-2025-0308-U-020
WO-2025-0307-U-024,2025-03-07,weed,circle_weeding,6,380,U6-04,12,15,14.02,15.04,ha,12.0,15.0,partial,07:08,14:11,WO-2025-0308-U-021
WO-2025-0307-U-025,2025-03-07,weed,circle_weeding,7,296,U7-01,3,9,2.46,2.46,ha,3.0,9.0,completed,07:00,14:10,
WO-2025-0307-U-026,2025-03-07,weed,circle_weeding,7,309,U7-02,10,12,10.72,8.24,ha,10.0,12.0,partial,06:57,12:13,WO-2025-0308-U-023
WO-2025-0307-U-027,2025-03-07,weed,circle_weeding,7,311,U7-03,10,9,10.9,6.94,ha,10.0,9.0,partial,07:08,11:44,WO-2025-0308-U-024
WO-2025-0307-U-028,2025-03-07,weed,circle_weeding,7,342,U7-04,10,12,12.39,7.02,ha,10.0,12.0,partial,07:09,11:35,WO-2025-0308-U-025
WO-2025-0308-U-001,2025-03-08,weed,circle_weeding,1,13,U1-01,5,15,5.04,5.04,ha,5.0,15.0,completed,07:00,13:44,
WO-2025-0308-U-002,2025-03-08,weed,circle_weeding,1,25,U1-02,12,14,14.82,8.89,ha,12.0,14.0,partial,07:02,11:20,WO-2025-0310-U-002
WO-2025-0308-U-003,2025-03-08,weed,circle_weeding,1,37,U1-03,12,13,12.58,8.07,ha,12.0,13.0,partial,07:07,12:06,WO-2025-0310-U-003
WO-2025-0308-U-004,2025-03-08,weed,circle_weeding,2,46,U2-01,12,10,14.23,11.06,ha,12.0,10.0,partial,06:55,12:52,WO-2025-0310-U-004
WO-2025-0308-U-005,2025-03-08,prune,pruning,2,55,U2-02,12,13,720,532,palms,12.0,13.0,partial,06:51,12:17,WO-2025-0310-U-005
WO-2025-0308-U-006,2025-03-08,weed,circle_weeding,2,66,U2-03,12,12,13.53,9.54,ha,12.0,12.0,partial,06:48,11:35,WO-2025-0310-U-006
WO-2025-0308-U-007,2025-03-08,weed,circle_weeding,3,76,U3-01,5,14,4.71,4.71,ha,5.0,14.0,completed,06:58,13:50,
WO-2025-0308-U-008,2025-03-08,prune,pruning,3,96,U3-02,12,15,654,576,palms,12.0,15.0,partial,07:13,13:50,WO-2025-0310-U-008
WO-2025-0308-U-009,2025-03-08,weed,circle_weeding,3,111,U3-03,6,11,6.57,6.57,ha,6.0,11.0,completed,06:56,13:46,
WO-2025-0308-U-010,2025-03-08,spray,spraying,3,114,S3-01,8,12,18.47,0.0,ha,8.0,3.6,weathered_off,06:57,09:36,WO-2025-0310-U-011
WO-2025-0308-U-011,2025-03-08,prune,pruning,4,133,U4-02,8,12,469,469,palms,8.0,12.0,completed,06:50,13:55,
WO-2025-0308-U-012,2025-03-08,weed,circle_weeding,4,151,U4-03,8,12,7.57,7.57,ha,8.0,12.0,completed,07:07,14:01,
WO-2025-0308-U-013,2025-03-08,weed,circle_weeding,4,158,U4-04,11,12,11.37,9.48,ha,11.0,12.0,partial,07:07,12:40,WO-2025-0310-U-015
WO-2025-0308-U-014,2025-03-08,prune,pruning,5,178,U5-01,11,11,656,360,palms,11.0,11.0,partial,06:54,10:30,WO-2025-0310-U-016
WO-2025-0308-U-015,2025-03-08,prune,pruning,5,190,U5-02,11,12,685,692,palms,11.0,12.0,partial,07:13,14:01,WO-2025-0310-U-017
WO-2025-0308-U-016,2025-03-08,prune,pruning,5,196,U5-03,11,10,726,382,palms,11.0,10.0,partial,07:15,11:22,WO-2025-0310-U-018
WO-2025-0308-U-017,2025-03-08,spray,spraying,5,194,S5-01,9,9,20.8,0.0,ha,9.0,2.7,weathered_off,06:58,09:29,WO-2025-0310-U-019
WO-2025-0308-U-018,2025-03-08,weed,circle_weeding,6,203,U6-01,12,14,13.2,11.71,ha,12.0,14.0,partial,06:56,13:33,WO-2025-0310-U-020
WO-2025-0308-U-019,2025-03-08,prune,pruning,6,216,U6-02,12,13,694,374,palms,12.0,13.0,partial,07:01,10:54,WO-2025-0310-U-021
WO-2025-0308-U-020,2025-03-08,prune,pruning,6,254,U6-03,5,14,293,293,palms,5.0,14.0,completed,06:53,13:00,
WO-2025-0308-U-021,2025-03-08,weed,circle_weeding,6,380,U6-04,12,14,14.02,14.8,ha,12.0,14.0,completed,07:10,14:34,
WO-2025-0308-U-022,2025-03-08,prune,pruning,7,295,U7-01,10,10,497,260,palms,10.0,10.0,partial,06:53,10:51,WO-2025-0310-U-024
WO-2025-0308-U-023,2025-03-08,weed,circle_weeding,7,309,U7-02,10,11,10.72,6.31,ha,10.0,11.0,partial,06:53,10:56,WO-2025-0310-U-025
WO-2025-0308-U-024,2025-03-08,weed,circle_weeding,7,311,U7-03,7,12,6.61,6.61,ha,7.0,12.0,completed,06:55,14:13,
WO-2025-0308-U-025,2025-03-08,weed,circle_weeding,7,342,U7-04,10,8,12.39,3.66,ha,10.0,8.0,partial,06:56,08:49,WO-2025-0310-U-027
WO-2025-0310-U-001,2025-03-10,weed,circle_weeding,1,2,U1-01,12,14,14.19,11.07,ha,12.0,14.0,partial,06:51,12:39,WO-2025-0311-U-001
WO-2025-0310-U-002,2025-03-10,weed,circle_weeding,1,25,U1-02,8,13,9.13,9.13,ha,8.0,13.0,completed,06:57,14:07,
WO-2025-0310-U-003,2025-03-10,weed,circle_weeding,1,37,U1-03,12,13,12.58,10.09,ha,12.0,13.0,partial,06:52,12:34,WO-2025-0311-U-003
WO-2025-0310-U-004,2025-03-10,weed,circle_weeding,2,46,U2-01,12,12,14.23,10.22,ha,12.0,12.0,partial,06:00,12:21,WO-2025-0311-U-004
WO-2025-0310-U-005,2025-03-10,prune,pruning,2,55,U2-02,5,13,241,241,palms,5.0,13.0,completed,06:54,14:18,
WO-2025-0310-U-006,2025-03-10,weed,circle_weeding,2,66,U2-03,5,13,5.19,5.19,ha,5.0,13.0,completed,06:49,13:44,
WO-2025-0310-U-007,2025-03-10,weed,circle_weeding,3,78,U3-01,12,14,12.94,7.61,ha,12.0,14.0,partial,06:50,10:51,WO-2025-0311-U-007
WO-2025-0310-U-008,2025-03-10,prune,pruning,3,96,U3-02,12,12,654,370,palms,12.0,12.0,partial,06:49,10:54,WO-2025-0311-U-008
WO-2025-0310-U-009,2025-03-10,weed,path_upkeep,3,104,U3-03,12,13,19.08,15.42,ha,12.0,13.0,partial,07:05,12:36,WO-2025-0311-U-009
WO-2025-0310-U-010,2025-03-10,weed,circle_weeding,3,114,U3-04,12,12,13.52,12.81,ha,12.0,12.0,partial,07:02,13:37,WO-2025-0311-U-010
WO-2025-0310-U-011,2025-03-10,spray,spraying,3,114,S3-01,8,15,18.47,0.0,ha,8.0,4.5,weathered_off,06:51,08:59,WO-2025-0311-U-011
WO-2025-0310-U-012,2025-03-10,prune,pruning,4,128,U4-01,11,11,484,417,palms,11.0,11.0,partial,07:09,13:28,WO-2025-0311-U-012
WO-2025-0310-U-013,2025-03-10,prune,pruning,4,143,U4-02,11,11,663,437,palms,11.0,11.0,partial,07:07,12:06,WO-2025-0311-U-013
WO-2025-0310-U-014,2025-03-10,weed,circle_weeding,4,147,U4-03,11,12,11.81,10.9,ha,11.0,12.0,partial,07:13,13:50,WO-2025-0311-U-014
WO-2025-0310-U-015,2025-03-10,weed,circle_weeding,4,158,U4-04,11,12,10.44,8.73,ha,11.0,12.0,partial,07:04,13:16,WO-2025-0311-U-015
WO-2025-0310-U-016,2025-03-10,prune,pruning,5,178,U5-01,11,9,656,380,palms,11.0,9.0,partial,06:50,10:36,WO-2025-0311-U-016
WO-2025-0310-U-017,2025-03-10,prune,pruning,5,190,U5-02,11,12,685,709,palms,11.0,12.0,partial,06:58,14:07,WO-2025-0311-U-017
WO-2025-0310-U-018,2025-03-10,prune,pruning,5,196,U5-03,11,12,726,548,palms,11.0,12.0,partial,06:54,12:16,WO-2025-0311-U-018
WO-2025-0310-U-019,2025-03-10,spray,spraying,5,194,S5-01,9,10,20.8,0.0,ha,9.0,3.0,weathered_off,07:02,08:00,WO-2025-0311-U-019
WO-2025-0310-U-020,2025-03-10,weed,circle_weeding,6,203,U6-01,12,13,13.2,9.98,ha,12.0,13.0,partial,07:03,12:35,WO-2025-0311-U-020
WO-2025-0310-U-021,2025-03-10,prune,pruning,6,216,U6-02,12,12,694,378,palms,12.0,12.0,partial,06:57,10:39,WO-2025-0311-U-021
WO-2025-0310-U-022,2025-03-10,weed,path_upkeep,6,258,U6-03,7,14,11.0,11.0,ha,7.0,14.0,completed,06:52,13:34,
WO-2025-0310-U-023,2025-03-10,weed,circle_weeding,6,271,U6-04,12,14,14.02,10.07,ha,12.0,14.0,partial,07:09,12:19,WO-2025-0311-U-023
WO-2025-0310-U-024,2025-03-10,prune,pruning,7,295,U7-01,10,9,497,402,palms,10.0,9.0,partial,06:48,12:58,WO-2025-0311-U-024
WO-2025-0310-U-025,2025-03-10,weed,circle_weeding,7,309,U7-02,10,11,10.31,10.31,ha,10.0,11.0,completed,06:57,14:19,
WO-2025-0310-U-026,2025-03-10,weed,circle_weeding,7,331,U7-03,10,11,10.9,8.47,ha,10.0,11.0,partial,07:14,12:55,WO-2025-0311-U-026
WO-2025-0310-U-027,2025-03-10,weed,circle_weeding,7,342,U7-04,10,11,12.39,11.11,ha,10.0,11.0,partial,07:11,13:29,WO-2025-0311-U-027
WO-2025-0311-U-001,2025-03-11,weed,circle_weeding,1,2,U1-01,6,15,6.42,6.42,ha,6.0,15.0,completed,06:00,13:46,
WO-2025-0311-U-002,2025-03-11,weed,circle_weeding,1,18,U1-02,12,16,14.82,17.28,ha,12.0,16.0,partial,07:10,14:39,WO-2025-0312-U-002
WO-2025-0311-U-003,2025-03-11,weed,circle_weeding,1,37,U1-03,11,13,11.13,8.56,ha,11.0,13.0,partial,07:06,12:32,WO-2025-0312-U-003
WO-2025-0311-U-004,2025-03-11,weed,circle_weeding,2,46,U2-01,7,15,7.95,7.95,ha,7.0,15.0,completed,07:00,14:02,
WO-2025-0311-U-005,2025-03-11,weed,circle_weeding,2,63,U2-02,12,13,14.4,9.16,ha,12.0,13.0,partial,06:48,11:43,WO-2025-0312-U-005
WO-2025-0311-U-006,2025-03-11,prune,pruning,2,73,U2-03,12,12,676,535,palms,12.0,12.0,partial,06:54,12:22,WO-2025-0312-U-006
WO-2025-0311-U-007,2025-03-11,weed,circle_weeding,3,78,U3-01,12,13,12.94,10.45,ha,12.0,13.0,partial,07:08,13:12,WO-2025-0312-U-007
WO-2025-0311-U-008,2025-03-11,prune,pruning,3,96,U3-02,12,14,654,506,palms,12.0,14.0,partial,06:47,12:02,WO-2025-0312-U-008
WO-2025-0311-U-009,2025-03-11,weed,path_upkeep,3,104,U3-03,12,13,17.51,17.51,ha,12.0,13.0,completed,07:07,14:32,
WO-2025-0311-U-010,2025-03-11,weed,circle_weeding,3,114,U3-04,6,11,5.66,5.66,ha,6.0,11.0,completed,07:09,13:54,
WO-2025-0311-U-011,2025-03-11,spray,spraying,3,114,S3-01,8,14,18.47,18.47,ha,8.0,14.0,completed,06:45,13:51,
WO-2025-0311-U-012,2025-03-11,prune,pruning,4,128,U4-01,11,11,484,361,palms,11.0,11.0,partial,07:10,12:48,WO-2025-0312-U-012
WO-2025-0311-U-013,2025-03-11,prune,pruning,4,143,U4-02,11,13,663,604,palms,11.0,13.0,partial,07:11,13:44,WO-2025-0312-U-013
WO-2025-0311-U-014,2025-03-11,weed,circle_weeding,4,147,U4-03,11,12,11.81,8.64,ha,11.0,12.0,partial,06:56,12:30,WO-2025-0312-U-014
WO-2025-0311-U-015,2025-03-11,weed,circle_weeding,4,158,U4-04,2,12,1.7,1.7,ha,2.0,12.0,completed,07:12,14:14,
WO-2025-0311-U-016,2025-03-11,prune,pruning,5,178,U5-01,11,9,656,393,palms,11.0,9.0,partial,07:04,10:58,WO-2025-0312-U-016
WO-2025-0311-U-017,2025-03-11,prune,pruning,5,190,U5-02,11,14,685,614,palms,11.0,14.0,partial,07:02,13:23,WO-2025-0312-U-017
WO-2025-0311-U-018,2025-03-11,prune,pruning,5,196,U5-03,11,12,726,785,palms,11.0,12.0,partial,07:09,14:18,WO-2025-0312-U-018
WO-2025-0311-U-019,2025-03-11,spray,spraying,5,194,S5-01,9,10,20.8,12.92,ha,9.0,10.0,partial,06:46,11:09,WO-2025-0312-U-019
WO-2025-0311-U-020,2025-03-11,weed,circle_weeding,6,203,U6-01,9,15,9.03,9.03,ha,9.0,15.0,completed,06:49,14:01,
WO-2025-0311-U-021,2025-03-11,prune,pruning,6,216,U6-02,12,15,694,753,palms,12.0,15.0,partial,06:59,14:04,WO-2025-0312-U-021
WO-2025-0311-U-022,2025-03-11,weed,circle_weeding,6,263,U6-03,12,14,14.59,14.97,ha,12.0,14.0,partial,07:15,14:15,WO-2025-0312-U-022
WO-2025-0311-U-023,2025-03-11,weed,circle_weeding,6,271,U6-04,10,13,11.22,9.03,ha,10.0,13.0,partial,07:11,13:05,WO-2025-0312-U-023
WO-2025-0311-U-024,2025-03-11,prune,pruning,7,295,U7-01,10,10,497,406,palms,10.0,10.0,partial,07:10,12:58,WO-2025-0312-U-024
WO-2025-0311-U-025,2025-03-11,weed,path_upkeep,7,301,U7-02,8,11,10.39,10.39,ha,8.0,11.0,completed,07:04,13:47,
WO-2025-0311-U-026,2025-03-11,weed,circle_weeding,7,331,U7-03,10,11,10.9,9.98,ha,10.0,11.0,partial,06:46,13:27,WO-2025-0312-U-026
WO-2025-0311-U-027,2025-03-11,weed,circle_weeding,7,342,U7-04,7,10,7.55,7.55,ha,7.0,10.0,completed,07:06,13:00,
WO-2025-0312-U-001,2025-03-12,prune,pruning,1,6,U1-01,12,13,710,589,palms,12.0,13.0,partial,06:57,12:56,WO-2025-0313-U-001
WO-2025-0312-U-002,2025-03-12,weed,circle_weeding,1,18,U1-02,4,16,4.0,4.0,ha,4.0,16.0,completed,06:51,14:16,
WO-2025-0312-U-003,2025-03-12,weed,circle_weeding,1,37,U1-03,3,15,2.57,2.57,ha,3.0,15.0,completed,07:14,14:41,
WO-2025-0312-U-004,2025-03-12,prune,pruning,2,41,U2-01,12,12,711,427,palms,12.0,12.0,partial,07:10,11:30,WO-2025-0313-U-005
WO-2025-0312-U-005,2025-03-12,weed,circle_weeding,2,63,U2-02,12,13,14.4,10.54,ha,12.0,13.0,partial,07:11,12:35,WO-2025-0313-U-006
WO-2025-0312-U-006,2025-03-12,prune,pruning,2,73,U2-03,12,13,676,524,palms,12.0,13.0,partial,07:11,12:58,WO-2025-0313-U-007
WO-2025-0312-U-007,2025-03-12,weed,circle_weeding,3,78,U3-01,11,14,10.8,10.8,ha,11.0,14.0,completed,06:57,13:47,
WO-2025-0312-U-008,2025-03-12,prune,pruning,3,96,U3-02,5,11,224,224,palms,5.0,11.0,completed,07:15,13:59,
WO-2025-0312-U-009,2025-03-12,weed,circle_weeding,3,112,U3-03,12,14,13.99,10.38,ha,12.0,14.0,partial,06:50,11:51,WO-2025-0313-U-010
WO-2025-0312-U-010,2025-03-12,weed,circle_weeding,3,117,U3-04,10,14,10.19,9.82,ha,10.0,14.0,partial,07:14,13:50,WO-2025-0313-U-011
WO-2025-0312-U-011,2025-03-12,spray,spraying,3,116,S3-01,5,16,12.54,12.54,ha,5.0,16.0,completed,06:51,13:46,
WO-2025-0312-U-012,2025-03-12,prune,pruning,4,128,U4-01,11,13,484,454,palms,11.0,13.0,partial,07:01,13:50,WO-2025-0313-U-013
WO-2025-0312-U-013,2025-03-12,prune,pruning,4,143,U4-02,11,12,663,682,palms,11.0,12.0,partial,07:06,14:21,WO-2025-0313-U-014
WO-2025-0312-U-014,2025-03-12,weed,circle_weeding,4,147,U4-03,7,12,6.94,6.94,ha,7.0,12.0,completed,06:51,13:46,
WO-2025-0312-U-015,2025-03-12,weed,circle_weeding,4,157,U4-04,11,12,11.37,9.13,ha,11.0,12.0,partial,06:50,12:21,WO-2025-0313-U-016
WO-2025-0312-U-016,2025-03-12,prune,pruning,5,178,U5-01,11,13,656,837,palms,11.0,13.0,completed,06:50,13:59,
WO-2025-0312-U-017,2025-03-12,prune,pruning,5,190,U5-02,11,11,685,483,palms,11.0,11.0,partial,07:00,12:11,WO-2025-0313-U-018
WO-2025-0312-U-018,2025-03-12,prune,pruning,5,196,U5-03,11,12,726,537,palms,11.0,12.0,partial,06:58,12:20,WO-2025-0313-U-019
WO-2025-0312-U-019,2025-03-12,spray,spraying,5,194,S5-01,7,10,16.05,16.05,ha,7.0,10.0,completed,07:05,14:18,
WO-2025-0312-U-020,2025-03-12,weed,circle_weeding,6,207,U6-01,12,13,13.2,7.75,ha,12.0,13.0,partial,07:04,11:00,WO-2025-0313-U-021
WO-2025-0312-U-021,2025-03-12,prune,pruning,6,216,U6-02,12,12,694,518,palms,12.0,12.0,partial,07:02,12:42,WO-2025-0313-U-022
WO-2025-0312-U-022,2025-03-12,weed,circle_weeding,6,263,U6-03,11,14,13.31,13.31,ha,11.0,14.0,completed,07:03,14:19,
WO-2025-0312-U-023,2025-03-12,weed,circle_weeding,6,271,U6-04,2,14,2.19,2.19,ha,2.0,14.0,completed,06:50,13:57,
WO-2025-0312-U-024,2025-03-12,prune,pruning,7,295,U7-01,10,10,497,504,palms,10.0,10.0,partial,07:05,14:06,WO-2025-0313-U-025
WO-2025-0312-U-025,2025-03-12,weed,circle_weeding,7,303,U7-02,10,12,10.72,4.83,ha,10.0,12.0,partial,06:54,10:30,WO-2025-0313-U-026
WO-2025-0312-U-026,2025-03-12,weed,circle_weeding,7,331,U7-03,4,13,3.33,3.33,ha,4.0,13.0,completed,06:48,13:49,
WO-2025-0312-U-027,2025-03-12,weed,path_upkeep,7,342,U7-04,10,8,16.89,15.54,ha,10.0,8.0,partial,06:52,13:33,WO-2025-0313-U-028
WO-2025-0312-U-028,2025-03-12,spray,spraying,7,336,S7-01,11,13,27.28,20.88,ha,11.0,13.0,partial,06:52,12:35,WO-2025-0313-U-029
WO-2025-0313-U-001,2025-03-13,prune,pruning,1,6,U1-01,7,14,368,368,palms,7.0,14.0,completed,07:00,14:16,
WO-2025-0313-U-002,2025-03-13,weed,circle_weeding,1,22,U1-02,12,12,14.82,8.07,ha,12.0,12.0,partial,07:08,11:02,WO-2025-0314-U-002
WO-2025-0313-U-003,2025-03-13,weed,circle_weeding,1,39,U1-03,12,15,12.58,11.33,ha,12.0,15.0,partial,06:45,13:19,WO-2025-0314-U-003
WO-2025-0313-U-004,2025-03-13,spray,spraying,1,5,S1-01,4,11,8.77,0.0,ha,4.0,3.3,weathered_off,07:08,09:16,WO-2025-0314-U-004
WO-2025-0313-U-005,2025-03-13,prune,pruning,2,41,U2-01,12,14,711,504,palms,12.0,14.0,partial,06:47,12:04,WO-2025-0314-U-005
WO-2025-0313-U-006,2025-03-13,weed,circle_weeding,2,63,U2-02,11,14,12.55,12.55,ha,11.0,14.0,completed,07:09,14:06,
WO-2025-0313-U-007,2025-03-13,prune,pruning,2,73,U2-03,12,14,676,608,palms,12.0,14.0,partial,07:13,13:56,WO-2025-0314-U-007
WO-2025-0313-U-008,2025-03-13,weed,circle_weeding,3,83,U3-01,12,12,12.94,9.27,ha,12.0,12.0,partial,07:04,12:26,WO-2025-0314-U-008
WO-2025-0313-U-009,2025-03-13,weed,circle_weeding,3,90,U3-02,12,11,13.08,10.56,ha,12.0,11.0,partial,07:07,12:47,WO-2025-0314-U-009
WO-2025-0313-U-010,2025-03-13,weed,circle_weeding,3,112,U3-03,11,14,11.78,9.82,ha,11.0,14.0,partial,06:54,13:10,WO-2025-0314-U-010
WO-2025-0313-U-011,2025-03-13,weed,circle_weeding,3,117,U3-04,1,15,0.37,0.37,ha,1.0,15.0,completed,06:57,13:49,
WO-2025-0313-U-012,2025-03-13,spray,spraying,3,77,S3-01,12,11,28.4,0.0,ha,12.0,3.3,weathered_off,07:00,08:14,WO-2025-0314-U-012
WO-2025-0313-U-013,2025-03-13,prune,pruning,4,128,U4-01,11,12,484,315,palms,11.0,12.0,partial,06:58,11:23,WO-2025-0314-U-013
WO-2025-0313-U-014,2025-03-13,prune,pruning,4,143,U4-02,11,11,663,497,palms,11.0,11.0,partial,07:01,12:44,WO-2025-0314-U-014
WO-2025-0313-U-015,2025-03-13,weed,path_upkeep,4,153,U4-03,11,13,16.1,12.41,ha,11.0,13.0,partial,07:07,12:56,WO-2025-0314-U-015
WO-2025-0313-U-016,2025-03-13,weed,circle_weeding,4,157,U4-04,11,13,11.37,7.25,ha,11.0,13.0,partial,07:06,12:03,WO-2025-0314-U-016
WO-2025-0313-U-017,2025-03-13,weed,circle_weeding,5,168,U5-01,11,11,13.13,10.33,ha,11.0,11.0,partial,07:12,12:26,WO-2025-0314-U-017
WO-2025-0313-U-018,2025-03-13,prune,pruning,5,190,U5-02,11,11,685,526,palms,11.0,11.0,partial,07:09,12:37,WO-2025-0314-U-018
WO-2025-0313-U-019,2025-03-13,prune,pruning,5,196,U5-03,11,12,726,686,palms,11.0,12.0,partial,07:06,14:00,WO-2025-0314-U-019
WO-2025-0313-U-020,2025-03-13,spray,spraying,5,172,S5-01,9,8,20.8,0.0,ha,9.0,2.4,weathered_off,06:51,09:43,WO-2025-0314-U-020
WO-2025-0313-U-021,2025-03-13,weed,circle_weeding,6,207,U6-01,12,14,13.2,8.3,ha,12.0,14.0,partial,07:08,11:15,WO-2025-0314-U-021
WO-2025-0313-U-022,2025-03-13,prune,pruning,6,216,U6-02,12,14,694,511,palms,12.0,14.0,partial,06:48,12:07,WO-2025-0314-U-022
WO-2025-0313-U-023,2025-03-13,weed,path_upkeep,6,252,U6-03,12,12,19.89,10.2,ha,12.0,12.0,partial,06:59,10:51,WO-2025-0314-U-023
WO-2025-0313-U-024,2025-03-13,weed,path_upkeep,6,268,U6-04,12,13,18.72,10.46,ha,12.0,13.0,partial,07:14,11:08,WO-2025-0314-U-024
WO-2025-0313-U-025,2025-03-13,prune,pruning,7,295,U7-01,4,11,152,152,palms,4.0,11.0,completed,06:57,13:47,
WO-2025-0313-U-026,2025-03-13,weed,circle_weeding,7,303,U7-02,10,10,10.72,11.08,ha,10.0,10.0,partial,06:50,14:14,WO-2025-0314-U-026
WO-2025-0313-U-027,2025-03-13,weed,path_upkeep,7,336,U7-03,10,11,14.86,9.61,ha,10.0,11.0,partial,07:10,11:36,WO-2025-0314-U-027
WO-2025-0313-U-028,2025-03-13,weed,path_upkeep,7,342,U7-04,9,12,13.8,11.48,ha,9.0,12.0,partial,07:12,13:12,WO-2025-0314-U-028
WO-2025-0313-U-029,2025-03-13,spray,spraying,7,336,S7-01,4,13,7.46,0.0,ha,4.0,3.9,weathered_off,06:54,09:21,WO-2025-0314-U-029
WO-2025-0314-U-001,2025-03-14,prune,pruning,1,1,U1-01,12,14,710,790,palms,12.0,14.0,completed,06:54,13:47,
WO-2025-0314-U-002,2025-03-14,weed,circle_weeding,1,22,U1-02,12,15,14.82,9.02,ha,12.0,15.0,partial,07:10,11:15,WO-2025-0315-U-002
WO-2025-0314-U-003,2025-03-14,weed,circle_weeding,1,39,U1-03,12,11,12.58,8.42,ha,12.0,11.0,partial,06:58,11:46,WO-2025-0315-U-003
WO-2025-0314-U-004,2025-03-14,spray,spraying,1,5,S1-01,4,11,8.77,0.0,ha,4.0,3.3,weathered_off,07:06,09:13,WO-2025-0315-U-004
WO-2025-0314-U-005,2025-03-14,prune,pruning,2,41,U2-01,12,13,711,777,palms,12.0,13.0,partial,07:15,14:12,WO-2025-0315-U-005
